mechP,	mechR,	mechF,	effP,	effR,	effF,	advP,	advR,	advF,	intP,	intR,	intF,	totP,	totR,	totF,	features
0.4723926380368098,	0.5099337748344371,	0.49044585987261147,	0.4222222222222222,	0.59375,	0.49350649350649345,	0.27049180327868855,	0.308411214953271,	0.28820960698689957,	0.0,	0.0,	0,	0.3803339517625232,	0.44086021505376344,	0.40836653386454186,	[False, True, False, False, True, True, False, True, False, False, False, True, False]
0.375,	0.31788079470198677,	0.3440860215053763,	0.42201834862385323,	0.575,	0.4867724867724868,	0.3888888888888889,	0.3925233644859813,	0.39069767441860465,	1.0,	0.14893617021276595,	0.25925925925925924,	0.40997830802603036,	0.4064516129032258,	0.40820734341252696,	[False, True, False, True, True, False, False, False, True, True, False, True, False]
0.375,	0.31788079470198677,	0.3440860215053763,	0.42201834862385323,	0.575,	0.4867724867724868,	0.3888888888888889,	0.3925233644859813,	0.39069767441860465,	1.0,	0.14893617021276595,	0.25925925925925924,	0.40997830802603036,	0.4064516129032258,	0.40820734341252696,	[False, True, False, True, True, False, False, True, True, True, False, True, False]
0.42857142857142855,	0.4966887417218543,	0.4601226993865031,	0.3688888888888889,	0.51875,	0.4311688311688312,	0.3217391304347826,	0.34579439252336447,	0.3333333333333333,	0.7,	0.14893617021276595,	0.24561403508771928,	0.38476190476190475,	0.4344086021505376,	0.40808080808080804,	[True, False, False, True, True, True, False, False, True, False, False, True, False]
0.42857142857142855,	0.4966887417218543,	0.4601226993865031,	0.3688888888888889,	0.51875,	0.4311688311688312,	0.3217391304347826,	0.34579439252336447,	0.3333333333333333,	0.7,	0.14893617021276595,	0.24561403508771928,	0.38476190476190475,	0.4344086021505376,	0.40808080808080804,	[True, False, False, True, True, True, False, True, True, False, False, True, False]
0.3541666666666667,	0.33774834437086093,	0.3457627118644068,	0.45454545454545453,	0.53125,	0.48991354466858783,	0.45555555555555555,	0.38317757009345793,	0.41624365482233505,	0.4375,	0.14893617021276595,	0.22222222222222218,	0.42105263157894735,	0.3956989247311828,	0.4079822616407982,	[True, False, True, True, True, False, False, False, True, True, True, False, False]
0.3541666666666667,	0.33774834437086093,	0.3457627118644068,	0.45454545454545453,	0.53125,	0.48991354466858783,	0.45555555555555555,	0.38317757009345793,	0.41624365482233505,	0.4375,	0.14893617021276595,	0.22222222222222218,	0.42105263157894735,	0.3956989247311828,	0.4079822616407982,	[True, False, True, True, True, False, False, True, True, True, True, False, False]
0.3401360544217687,	0.33112582781456956,	0.3355704697986577,	0.38095238095238093,	0.6,	0.4660194174757281,	0.38405797101449274,	0.4953271028037383,	0.43265306122448977,	0.875,	0.14893617021276595,	0.25454545454545446,	0.3779816513761468,	0.443010752688172,	0.40792079207920795,	[True, True, False, False, True, False, False, False, False, True, True, False, False]
0.3401360544217687,	0.33112582781456956,	0.3355704697986577,	0.38095238095238093,	0.6,	0.4660194174757281,	0.38405797101449274,	0.4953271028037383,	0.43265306122448977,	0.875,	0.14893617021276595,	0.25454545454545446,	0.3779816513761468,	0.443010752688172,	0.40792079207920795,	[True, True, False, False, True, False, False, True, False, True, True, False, False]
0.5384615384615384,	0.3708609271523179,	0.4392156862745098,	0.43790849673202614,	0.41875,	0.42811501597444096,	0.4235294117647059,	0.3364485981308411,	0.375,	1.0,	0.14893617021276595,	0.25925925925925924,	0.47564469914040114,	0.35698924731182796,	0.40786240786240785,	[True, False, True, True, False, True, True, False, False, True, False, False, True]
0.5384615384615384,	0.3708609271523179,	0.4392156862745098,	0.43790849673202614,	0.41875,	0.42811501597444096,	0.4235294117647059,	0.3364485981308411,	0.375,	1.0,	0.14893617021276595,	0.25925925925925924,	0.47564469914040114,	0.35698924731182796,	0.40786240786240785,	[True, False, True, True, False, True, True, True, False, True, False, False, True]
0.3672316384180791,	0.4304635761589404,	0.3963414634146341,	0.3628691983122363,	0.5375,	0.4332493702770781,	0.37593984962406013,	0.4672897196261682,	0.4166666666666667,	0.875,	0.14893617021276595,	0.25454545454545446,	0.3747747747747748,	0.44731182795698926,	0.40784313725490196,	[True, True, False, True, False, False, False, False, False, True, True, False, False]
0.3672316384180791,	0.4304635761589404,	0.3963414634146341,	0.3628691983122363,	0.5375,	0.4332493702770781,	0.37593984962406013,	0.4672897196261682,	0.4166666666666667,	0.875,	0.14893617021276595,	0.25454545454545446,	0.3747747747747748,	0.44731182795698926,	0.40784313725490196,	[True, True, False, True, False, False, False, True, False, True, True, False, False]
0.3464052287581699,	0.3509933774834437,	0.34868421052631576,	0.43283582089552236,	0.54375,	0.48199445983379496,	0.45161290322580644,	0.3925233644859813,	0.42,	0.4666666666666667,	0.14893617021276595,	0.22580645161290325,	0.4090909090909091,	0.4064516129032258,	0.4077669902912622,	[True, False, True, True, True, False, True, False, True, True, True, False, False]
0.3464052287581699,	0.3509933774834437,	0.34868421052631576,	0.43283582089552236,	0.54375,	0.48199445983379496,	0.45161290322580644,	0.3925233644859813,	0.42,	0.4666666666666667,	0.14893617021276595,	0.22580645161290325,	0.4090909090909091,	0.4064516129032258,	0.4077669902912622,	[True, False, True, True, True, False, True, True, True, True, True, False, False]
0.44936708860759494,	0.47019867549668876,	0.4595469255663431,	0.34572490706319703,	0.58125,	0.43356643356643354,	0.65,	0.24299065420560748,	0.35374149659863946,	0,	0.0,	0,	0.4068522483940043,	0.40860215053763443,	0.40772532188841204,	[True, True, True, False, True, True, False, False, True, True, True, False, True]
0.44936708860759494,	0.47019867549668876,	0.4595469255663431,	0.34572490706319703,	0.58125,	0.43356643356643354,	0.65,	0.24299065420560748,	0.35374149659863946,	0,	0.0,	0,	0.4068522483940043,	0.40860215053763443,	0.40772532188841204,	[True, True, True, False, True, True, False, True, True, True, True, False, True]
0.5365853658536586,	0.4370860927152318,	0.48175182481751827,	0.4583333333333333,	0.4125,	0.43421052631578944,	0.37254901960784315,	0.35514018691588783,	0.3636363636363636,	0,	0.0,	0,	0.46070460704607047,	0.3655913978494624,	0.40767386091127106,	[False, True, True, False, True, True, False, False, True, True, True, False, True]
0.5365853658536586,	0.4370860927152318,	0.48175182481751827,	0.4583333333333333,	0.4125,	0.43421052631578944,	0.37254901960784315,	0.35514018691588783,	0.3636363636363636,	0,	0.0,	0,	0.46070460704607047,	0.3655913978494624,	0.40767386091127106,	[False, True, True, False, True, True, False, True, True, True, True, False, True]
0.425531914893617,	0.3973509933774834,	0.4109589041095891,	0.3924050632911392,	0.58125,	0.4685138539042821,	0.3434343434343434,	0.3177570093457944,	0.33009708737864074,	0.7,	0.14893617021276595,	0.24561403508771928,	0.39835728952772076,	0.4172043010752688,	0.407563025210084,	[False, True, False, True, True, False, False, False, False, True, False, False, False]
0.425531914893617,	0.3973509933774834,	0.4109589041095891,	0.3924050632911392,	0.58125,	0.4685138539042821,	0.3434343434343434,	0.3177570093457944,	0.33009708737864074,	0.7,	0.14893617021276595,	0.24561403508771928,	0.39835728952772076,	0.4172043010752688,	0.407563025210084,	[False, True, False, True, True, False, False, True, False, True, False, False, False]
0.44516129032258067,	0.45695364238410596,	0.4509803921568628,	0.4155844155844156,	0.6,	0.49104859335038364,	0.3125,	0.32710280373831774,	0.319634703196347,	0.1320754716981132,	0.14893617021276595,	0.14,	0.37568058076225047,	0.44516129032258067,	0.40748031496063,	[False, True, True, False, True, True, True, False, False, False, True, True, False]
0.44516129032258067,	0.45695364238410596,	0.4509803921568628,	0.4155844155844156,	0.6,	0.49104859335038364,	0.3125,	0.32710280373831774,	0.319634703196347,	0.1320754716981132,	0.14893617021276595,	0.14,	0.37568058076225047,	0.44516129032258067,	0.40748031496063,	[False, True, True, False, True, True, True, True, False, False, True, True, False]
0.31527093596059114,	0.423841059602649,	0.3615819209039548,	0.39669421487603307,	0.6,	0.47761194029850745,	0.44565217391304346,	0.38317757009345793,	0.4120603015075377,	0.3684210526315789,	0.14893617021276595,	0.21212121212121215,	0.37410071942446044,	0.44731182795698926,	0.4074436826640548,	[True, False, True, True, True, False, False, False, False, True, False, True, False]
0.31527093596059114,	0.423841059602649,	0.3615819209039548,	0.39669421487603307,	0.6,	0.47761194029850745,	0.44565217391304346,	0.38317757009345793,	0.4120603015075377,	0.3684210526315789,	0.14893617021276595,	0.21212121212121215,	0.37410071942446044,	0.44731182795698926,	0.4074436826640548,	[True, False, True, True, True, False, False, True, False, True, False, True, False]
0.3804878048780488,	0.5165562913907285,	0.4382022471910112,	0.41916167664670656,	0.4375,	0.42813455657492355,	0.34108527131782945,	0.411214953271028,	0.3728813559322034,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.388671875,	0.42795698924731185,	0.40736949846468784,	[True, True, True, True, False, False, True, False, False, False, True, True, False]
0.3804878048780488,	0.5165562913907285,	0.4382022471910112,	0.41916167664670656,	0.4375,	0.42813455657492355,	0.34108527131782945,	0.411214953271028,	0.3728813559322034,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.388671875,	0.42795698924731185,	0.40736949846468784,	[True, True, True, True, False, False, True, True, False, False, True, True, False]
0.350210970464135,	0.5496688741721855,	0.42783505154639173,	0.33191489361702126,	0.4875,	0.39493670886075943,	0.3741496598639456,	0.514018691588785,	0.4330708661417323,	0.5,	0.1702127659574468,	0.25396825396825395,	0.352755905511811,	0.4817204301075269,	0.40727272727272734,	[False, False, False, True, False, False, True, False, False, True, False, True, False]
0.350210970464135,	0.5496688741721855,	0.42783505154639173,	0.33191489361702126,	0.4875,	0.39493670886075943,	0.3741496598639456,	0.514018691588785,	0.4330708661417323,	0.5,	0.1702127659574468,	0.25396825396825395,	0.352755905511811,	0.4817204301075269,	0.40727272727272734,	[False, False, False, True, False, False, True, True, False, True, False, True, False]
0.5737704918032787,	0.46357615894039733,	0.5128205128205128,	0.34172661870503596,	0.59375,	0.4337899543378996,	0.3025210084033613,	0.3364485981308411,	0.3185840707964602,	0.125,	0.02127659574468085,	0.03636363636363636,	0.38330170777988615,	0.4344086021505376,	0.407258064516129,	[True, False, True, False, False, True, True, False, False, False, False, True, False]
0.5737704918032787,	0.46357615894039733,	0.5128205128205128,	0.34172661870503596,	0.59375,	0.4337899543378996,	0.3025210084033613,	0.3364485981308411,	0.3185840707964602,	0.125,	0.02127659574468085,	0.03636363636363636,	0.38330170777988615,	0.4344086021505376,	0.407258064516129,	[True, False, True, False, False, True, True, True, False, False, False, True, False]
0.5267175572519084,	0.45695364238410596,	0.4893617021276596,	0.363265306122449,	0.55625,	0.4395061728395062,	0.2569444444444444,	0.34579439252336447,	0.2948207171314741,	1.0,	0.14893617021276595,	0.25925925925925924,	0.38330170777988615,	0.4344086021505376,	0.407258064516129,	[False, False, False, False, False, True, True, False, True, True, False, True, False]
0.5267175572519084,	0.45695364238410596,	0.4893617021276596,	0.363265306122449,	0.55625,	0.4395061728395062,	0.2569444444444444,	0.34579439252336447,	0.2948207171314741,	1.0,	0.14893617021276595,	0.25925925925925924,	0.38330170777988615,	0.4344086021505376,	0.407258064516129,	[False, False, False, False, False, True, True, True, True, True, False, True, False]
0.3854748603351955,	0.45695364238410596,	0.4181818181818182,	0.3258426966292135,	0.54375,	0.40749414519906324,	0.3706293706293706,	0.4953271028037383,	0.424,	1.0,	0.14893617021276595,	0.25925925925925924,	0.3624161073825503,	0.4645161290322581,	0.40716305372290296,	[False, True, False, False, False, False, True, False, False, True, True, False, False]
0.3854748603351955,	0.45695364238410596,	0.4181818181818182,	0.3258426966292135,	0.54375,	0.40749414519906324,	0.3706293706293706,	0.4953271028037383,	0.424,	1.0,	0.14893617021276595,	0.25925925925925924,	0.3624161073825503,	0.4645161290322581,	0.40716305372290296,	[False, True, False, False, False, False, True, True, False, True, True, False, False]
0.5930232558139535,	0.33774834437086093,	0.430379746835443,	0.4252336448598131,	0.56875,	0.4866310160427807,	0.38666666666666666,	0.27102803738317754,	0.31868131868131866,	0,	0.0,	0,	0.456,	0.36774193548387096,	0.40714285714285714,	[True, True, False, False, True, True, True, False, False, True, False, False, True]
0.5930232558139535,	0.33774834437086093,	0.430379746835443,	0.4252336448598131,	0.56875,	0.4866310160427807,	0.38666666666666666,	0.27102803738317754,	0.31868131868131866,	0,	0.0,	0,	0.456,	0.36774193548387096,	0.40714285714285714,	[True, True, False, False, True, True, True, True, False, True, False, False, True]
0.38860103626943004,	0.4966887417218543,	0.436046511627907,	0.40217391304347827,	0.4625,	0.43023255813953487,	0.3508771929824561,	0.37383177570093457,	0.36199095022624433,	1.0,	0.14893617021276595,	0.25925925925925924,	0.39357429718875503,	0.421505376344086,	0.40706126687435096,	[True, True, False, False, False, False, True, False, True, True, True, True, False]
0.38860103626943004,	0.4966887417218543,	0.436046511627907,	0.40217391304347827,	0.4625,	0.43023255813953487,	0.3508771929824561,	0.37383177570093457,	0.36199095022624433,	1.0,	0.14893617021276595,	0.25925925925925924,	0.39357429718875503,	0.421505376344086,	0.40706126687435096,	[True, True, False, False, False, False, True, True, True, True, True, True, False]
0.3568075117370892,	0.5033112582781457,	0.4175824175824176,	0.35874439461883406,	0.5,	0.41775456919060056,	0.42857142857142855,	0.4205607476635514,	0.42452830188679247,	0.4375,	0.14893617021276595,	0.22222222222222218,	0.3734290843806104,	0.44731182795698926,	0.40704500978473573,	[False, False, True, True, False, False, True, False, False, True, False, True, False]
0.3568075117370892,	0.5033112582781457,	0.4175824175824176,	0.35874439461883406,	0.5,	0.41775456919060056,	0.42857142857142855,	0.4205607476635514,	0.42452830188679247,	0.4375,	0.14893617021276595,	0.22222222222222218,	0.3734290843806104,	0.44731182795698926,	0.40704500978473573,	[False, False, True, True, False, False, True, True, False, True, False, True, False]
0.36097560975609755,	0.4900662251655629,	0.4157303370786517,	0.32167832167832167,	0.575,	0.41255605381165916,	0.3983050847457627,	0.4392523364485981,	0.4177777777777778,	1.0,	0.14893617021276595,	0.25925925925925924,	0.35714285714285715,	0.4731182795698925,	0.4070305272895467,	[False, True, True, False, False, False, False, False, False, True, True, True, False]
0.36097560975609755,	0.4900662251655629,	0.4157303370786517,	0.32167832167832167,	0.575,	0.41255605381165916,	0.3983050847457627,	0.4392523364485981,	0.4177777777777778,	1.0,	0.14893617021276595,	0.25925925925925924,	0.35714285714285715,	0.4731182795698925,	0.4070305272895467,	[False, True, True, False, False, False, False, True, False, True, True, True, False]
0.4852941176470588,	0.4370860927152318,	0.45993031358885017,	0.39737991266375544,	0.56875,	0.467866323907455,	0.273972602739726,	0.37383177570093457,	0.3162055335968379,	1.0,	0.0425531914893617,	0.08163265306122448,	0.38791423001949316,	0.42795698924731185,	0.4069529652351738,	[True, True, False, False, False, True, False, False, True, True, False, False, False]
0.4852941176470588,	0.4370860927152318,	0.45993031358885017,	0.39737991266375544,	0.56875,	0.467866323907455,	0.273972602739726,	0.37383177570093457,	0.3162055335968379,	1.0,	0.0425531914893617,	0.08163265306122448,	0.38791423001949316,	0.42795698924731185,	0.4069529652351738,	[True, True, False, False, False, True, False, True, True, True, False, False, False]
0.35064935064935066,	0.3576158940397351,	0.35409836065573763,	0.42786069651741293,	0.5375,	0.47645429362880887,	0.4421052631578947,	0.3925233644859813,	0.4158415841584158,	0.5,	0.14893617021276595,	0.22950819672131148,	0.4073275862068966,	0.4064516129032258,	0.4068891280947255,	[False, False, True, True, True, False, True, False, True, True, True, False, False]
0.35064935064935066,	0.3576158940397351,	0.35409836065573763,	0.42786069651741293,	0.5375,	0.47645429362880887,	0.4421052631578947,	0.3925233644859813,	0.4158415841584158,	0.5,	0.14893617021276595,	0.22950819672131148,	0.4073275862068966,	0.4064516129032258,	0.4068891280947255,	[False, False, True, True, True, False, True, True, True, True, True, False, False]
0.5806451612903226,	0.3576158940397351,	0.4426229508196722,	0.3388704318936877,	0.6375,	0.44251626898047725,	0.4533333333333333,	0.3177570093457944,	0.37362637362637363,	0,	0.0,	0,	0.4051172707889126,	0.40860215053763443,	0.40685224839400425,	[False, True, True, False, False, True, False, False, False, True, True, False, True]
0.5806451612903226,	0.3576158940397351,	0.4426229508196722,	0.3388704318936877,	0.6375,	0.44251626898047725,	0.4533333333333333,	0.3177570093457944,	0.37362637362637363,	0,	0.0,	0,	0.4051172707889126,	0.40860215053763443,	0.40685224839400425,	[False, True, True, False, False, True, False, True, False, True, True, False, True]
0.5660377358490566,	0.3973509933774834,	0.4669260700389105,	0.3402777777777778,	0.6125,	0.4375,	0.6,	0.22429906542056074,	0.326530612244898,	1.0,	0.02127659574468085,	0.04166666666666667,	0.4206896551724138,	0.3935483870967742,	0.4066666666666667,	[True, True, True, False, True, True, False, False, True, True, False, False, True]
0.5660377358490566,	0.3973509933774834,	0.4669260700389105,	0.3402777777777778,	0.6125,	0.4375,	0.6,	0.22429906542056074,	0.326530612244898,	1.0,	0.02127659574468085,	0.04166666666666667,	0.4206896551724138,	0.3935483870967742,	0.4066666666666667,	[True, True, True, False, True, True, False, True, True, True, False, False, True]
0.37305699481865284,	0.4768211920529801,	0.41860465116279066,	0.3474903474903475,	0.5625,	0.4295942720763724,	0.40404040404040403,	0.37383177570093457,	0.38834951456310673,	0.47058823529411764,	0.1702127659574468,	0.25,	0.36971830985915494,	0.45161290322580644,	0.40658276863504356,	[False, True, False, True, False, False, False, False, False, True, False, True, False]
0.37305699481865284,	0.4768211920529801,	0.41860465116279066,	0.3474903474903475,	0.5625,	0.4295942720763724,	0.40404040404040403,	0.37383177570093457,	0.38834951456310673,	0.47058823529411764,	0.1702127659574468,	0.25,	0.36971830985915494,	0.45161290322580644,	0.40658276863504356,	[False, True, False, True, False, False, False, True, False, True, False, True, False]
0.5407407407407407,	0.48344370860927155,	0.5104895104895105,	0.37566137566137564,	0.44375,	0.4068767908309455,	0.46774193548387094,	0.27102803738317754,	0.3431952662721893,	0,	0.0,	0,	0.4481865284974093,	0.3720430107526882,	0.40658049353701525,	[False, False, True, False, False, True, False, False, True, True, True, False, True]
0.5407407407407407,	0.48344370860927155,	0.5104895104895105,	0.37566137566137564,	0.44375,	0.4068767908309455,	0.46774193548387094,	0.27102803738317754,	0.3431952662721893,	0,	0.0,	0,	0.4481865284974093,	0.3720430107526882,	0.40658049353701525,	[False, False, True, False, False, True, False, True, True, True, True, False, True]
0.43884892086330934,	0.40397350993377484,	0.4206896551724138,	0.46408839779005523,	0.525,	0.4926686217008797,	0.4153846153846154,	0.2523364485981308,	0.313953488372093,	1.0,	0.02127659574468085,	0.04166666666666667,	0.4481865284974093,	0.3720430107526882,	0.40658049353701525,	[False, True, False, True, True, True, False, False, False, True, False, True, True]
0.43884892086330934,	0.40397350993377484,	0.4206896551724138,	0.46408839779005523,	0.525,	0.4926686217008797,	0.4153846153846154,	0.2523364485981308,	0.313953488372093,	1.0,	0.02127659574468085,	0.04166666666666667,	0.4481865284974093,	0.3720430107526882,	0.40658049353701525,	[False, True, False, True, True, True, False, True, False, True, False, True, True]
0.41450777202072536,	0.5298013245033113,	0.4651162790697675,	0.4010416666666667,	0.48125,	0.43750000000000006,	0.27692307692307694,	0.3364485981308411,	0.3037974683544304,	0.8888888888888888,	0.1702127659574468,	0.2857142857142857,	0.383587786259542,	0.432258064516129,	0.4064711830131446,	[False, True, True, True, False, False, True, False, True, False, False, True, False]
0.41450777202072536,	0.5298013245033113,	0.4651162790697675,	0.4010416666666667,	0.48125,	0.43750000000000006,	0.27692307692307694,	0.3364485981308411,	0.3037974683544304,	0.8888888888888888,	0.1702127659574468,	0.2857142857142857,	0.383587786259542,	0.432258064516129,	0.4064711830131446,	[False, True, True, True, False, False, True, True, True, False, False, True, False]
0.45962732919254656,	0.4900662251655629,	0.4743589743589743,	0.42105263157894735,	0.5,	0.45714285714285713,	0.24096385542168675,	0.37383177570093457,	0.29304029304029305,	1.0,	0.14893617021276595,	0.25925925925925924,	0.383587786259542,	0.432258064516129,	0.4064711830131446,	[False, False, True, True, True, True, True, False, False, False, True, True, True]
0.45962732919254656,	0.4900662251655629,	0.4743589743589743,	0.42105263157894735,	0.5,	0.45714285714285713,	0.24096385542168675,	0.37383177570093457,	0.29304029304029305,	1.0,	0.14893617021276595,	0.25925925925925924,	0.383587786259542,	0.432258064516129,	0.4064711830131446,	[False, False, True, True, True, True, True, True, False, False, True, True, True]
0.5206611570247934,	0.41721854304635764,	0.4632352941176471,	0.36681222707423583,	0.525,	0.4318766066838046,	0.34146341463414637,	0.3925233644859813,	0.3652173913043478,	1.0,	0.0425531914893617,	0.08163265306122448,	0.40210526315789474,	0.410752688172043,	0.4063829787234043,	[False, False, True, True, False, True, False, False, True, True, False, False, True]
0.5206611570247934,	0.41721854304635764,	0.4632352941176471,	0.36681222707423583,	0.525,	0.4318766066838046,	0.34146341463414637,	0.3925233644859813,	0.3652173913043478,	1.0,	0.0425531914893617,	0.08163265306122448,	0.40210526315789474,	0.410752688172043,	0.4063829787234043,	[False, False, True, True, False, True, False, True, True, True, False, False, True]
0.3684210526315789,	0.5099337748344371,	0.4277777777777778,	0.32142857142857145,	0.5625,	0.40909090909090917,	0.41346153846153844,	0.40186915887850466,	0.4075829383886255,	0.7,	0.14893617021276595,	0.24561403508771928,	0.3598673300165838,	0.4666666666666667,	0.4063670411985019,	[False, True, True, False, False, False, True, False, True, True, True, False, False]
0.3684210526315789,	0.5099337748344371,	0.4277777777777778,	0.32142857142857145,	0.5625,	0.40909090909090917,	0.41346153846153844,	0.40186915887850466,	0.4075829383886255,	0.7,	0.14893617021276595,	0.24561403508771928,	0.3598673300165838,	0.4666666666666667,	0.4063670411985019,	[False, True, True, False, False, False, True, True, True, True, True, False, False]
0.42391304347826086,	0.5165562913907285,	0.46567164179104475,	0.41150442477876104,	0.58125,	0.48186528497409326,	0.31932773109243695,	0.35514018691588783,	0.33628318584070793,	0.025,	0.02127659574468085,	0.02298850574712644,	0.36906854130052724,	0.45161290322580644,	0.4061895551257253,	[True, True, False, False, True, True, False, False, False, False, True, True, False]
0.42391304347826086,	0.5165562913907285,	0.46567164179104475,	0.41150442477876104,	0.58125,	0.48186528497409326,	0.31932773109243695,	0.35514018691588783,	0.33628318584070793,	0.025,	0.02127659574468085,	0.02298850574712644,	0.36906854130052724,	0.45161290322580644,	0.4061895551257253,	[True, True, False, False, True, True, False, True, False, False, True, True, False]
0.36507936507936506,	0.45695364238410596,	0.40588235294117647,	0.413265306122449,	0.50625,	0.45505617977528084,	0.3418803418803419,	0.37383177570093457,	0.35714285714285715,	1.0,	0.1702127659574468,	0.2909090909090909,	0.38823529411764707,	0.4258064516129032,	0.4061538461538462,	[False, True, True, True, False, False, False, False, True, False, True, True, False]
0.36507936507936506,	0.45695364238410596,	0.40588235294117647,	0.413265306122449,	0.50625,	0.45505617977528084,	0.3418803418803419,	0.37383177570093457,	0.35714285714285715,	1.0,	0.1702127659574468,	0.2909090909090909,	0.38823529411764707,	0.4258064516129032,	0.4061538461538462,	[False, True, True, True, False, False, False, True, True, False, True, True, False]
0.5365853658536586,	0.4370860927152318,	0.48175182481751827,	0.38461538461538464,	0.5625,	0.4568527918781726,	0.3157894736842105,	0.3364485981308411,	0.3257918552036199,	0.0,	0.0,	0,	0.3991683991683992,	0.4129032258064516,	0.40591966173361527,	[True, True, False, False, False, True, True, False, False, False, True, True, False]
0.5365853658536586,	0.4370860927152318,	0.48175182481751827,	0.38461538461538464,	0.5625,	0.4568527918781726,	0.3157894736842105,	0.3364485981308411,	0.3257918552036199,	0.0,	0.0,	0,	0.3991683991683992,	0.4129032258064516,	0.40591966173361527,	[True, True, False, False, False, True, True, True, False, False, True, True, False]
0.3698630136986301,	0.3576158940397351,	0.3636363636363636,	0.3663003663003663,	0.625,	0.4618937644341801,	0.3560606060606061,	0.4392523364485981,	0.3933054393305439,	0.7777777777777778,	0.14893617021276595,	0.25,	0.37142857142857144,	0.44731182795698926,	0.4058536585365854,	[True, True, False, False, True, False, False, False, False, True, False, True, False]
0.3698630136986301,	0.3576158940397351,	0.3636363636363636,	0.3663003663003663,	0.625,	0.4618937644341801,	0.3560606060606061,	0.4392523364485981,	0.3933054393305439,	0.7777777777777778,	0.14893617021276595,	0.25,	0.37142857142857144,	0.44731182795698926,	0.4058536585365854,	[True, True, False, False, True, False, False, True, False, True, False, True, False]
0.38095238095238093,	0.5298013245033113,	0.44321329639889195,	0.41379310344827586,	0.375,	0.3934426229508197,	0.38095238095238093,	0.4485981308411215,	0.41201716738197425,	0.4666666666666667,	0.14893617021276595,	0.22580645161290325,	0.39314516129032256,	0.41935483870967744,	0.4058272632674298,	[True, False, False, True, False, False, True, False, False, False, False, True, False]
0.38095238095238093,	0.5298013245033113,	0.44321329639889195,	0.41379310344827586,	0.375,	0.3934426229508197,	0.38095238095238093,	0.4485981308411215,	0.41201716738197425,	0.4666666666666667,	0.14893617021276595,	0.22580645161290325,	0.39314516129032256,	0.41935483870967744,	0.4058272632674298,	[True, False, False, True, False, False, True, True, False, False, False, True, False]
0.3771186440677966,	0.5894039735099338,	0.4599483204134367,	0.35751295336787564,	0.43125,	0.3909348441926346,	0.36363636363636365,	0.411214953271028,	0.38596491228070173,	0.4666666666666667,	0.14893617021276595,	0.22580645161290325,	0.36991150442477877,	0.44946236559139785,	0.40582524271844667,	[True, False, True, True, False, False, True, False, False, False, True, True, False]
0.3771186440677966,	0.5894039735099338,	0.4599483204134367,	0.35751295336787564,	0.43125,	0.3909348441926346,	0.36363636363636365,	0.411214953271028,	0.38596491228070173,	0.4666666666666667,	0.14893617021276595,	0.22580645161290325,	0.36991150442477877,	0.44946236559139785,	0.40582524271844667,	[True, False, True, True, False, False, True, True, False, False, True, True, False]
0.3333333333333333,	0.48344370860927155,	0.3945945945945946,	0.3872549019607843,	0.49375,	0.4340659340659341,	0.43137254901960786,	0.411214953271028,	0.42105263157894735,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.3787313432835821,	0.43655913978494626,	0.4055944055944056,	[False, False, True, True, False, False, True, False, False, True, True, True, False]
0.3333333333333333,	0.48344370860927155,	0.3945945945945946,	0.3872549019607843,	0.49375,	0.4340659340659341,	0.43137254901960786,	0.411214953271028,	0.42105263157894735,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.3787313432835821,	0.43655913978494626,	0.4055944055944056,	[False, False, True, True, False, False, True, True, False, True, True, True, False]
0.5517241379310345,	0.31788079470198677,	0.4033613445378151,	0.34726688102893893,	0.675,	0.4585987261146497,	0.4430379746835443,	0.32710280373831774,	0.3763440860215054,	0,	0.0,	0,	0.40041928721174,	0.410752688172043,	0.40552016985138,	[True, False, True, True, False, True, False, False, True, True, False, False, True]
0.5517241379310345,	0.31788079470198677,	0.4033613445378151,	0.34726688102893893,	0.675,	0.4585987261146497,	0.4430379746835443,	0.32710280373831774,	0.3763440860215054,	0,	0.0,	0,	0.40041928721174,	0.410752688172043,	0.40552016985138,	[True, False, True, True, False, True, False, True, True, True, False, False, True]
0.54,	0.3576158940397351,	0.43027888446215135,	0.455,	0.56875,	0.5055555555555556,	0.2753623188405797,	0.35514018691588783,	0.31020408163265306,	0,	0.0,	0,	0.4178082191780822,	0.3935483870967742,	0.4053156146179402,	[False, True, False, False, True, True, True, True, False, True, True, False, True]
0.4010416666666667,	0.5099337748344371,	0.44897959183673475,	0.3821138211382114,	0.5875,	0.4630541871921182,	0.2846715328467153,	0.3644859813084112,	0.319672131147541,	0.22580645161290322,	0.14893617021276595,	0.17948717948717946,	0.3580858085808581,	0.4666666666666667,	0.4052287581699346,	[True, False, False, False, True, True, True, False, True, True, False, True, False]
0.4010416666666667,	0.5099337748344371,	0.44897959183673475,	0.3821138211382114,	0.5875,	0.4630541871921182,	0.2846715328467153,	0.3644859813084112,	0.319672131147541,	0.22580645161290322,	0.14893617021276595,	0.17948717948717946,	0.3580858085808581,	0.4666666666666667,	0.4052287581699346,	[True, False, False, False, True, True, True, True, True, True, False, True, False]
