mechP,	mechR,	mechF,	effP,	effR,	effF,	advP,	advR,	advF,	intP,	intR,	intF,	totP,	totR,	totF,	features
0.2692307692307692,	0.046357615894039736,	0.0790960451977401,	0.20253164556962025,	0.1,	0.13389121338912133,	0.3333333333333333,	0.04672897196261682,	0.08196721311475409,	0,	0.0,	0,	0.23333333333333334,	0.060215053763440864,	0.09572649572649573,	[True, True, True, False, False, True, True, True]
0.38095238095238093,	0.15894039735099338,	0.22429906542056074,	0.44554455445544555,	0.28125,	0.3448275862068966,	0.4166666666666667,	0.09345794392523364,	0.15267175572519084,	1.0,	0.1276595744680851,	0.22641509433962262,	0.4381443298969072,	0.1827956989247312,	0.25796661608497723,	[False, False, False, True, False, True, True, True]
0.3333333333333333,	0.09933774834437085,	0.1530612244897959,	0.5,	0.23125,	0.3162393162393163,	0.40540540540540543,	0.14018691588785046,	0.20833333333333334,	1.0,	0.14893617021276595,	0.25925925925925924,	0.4539877300613497,	0.15913978494623657,	0.2356687898089172,	[True, False, False, True, False, True, True, True]
0.39080459770114945,	0.2251655629139073,	0.2857142857142857,	0.4716981132075472,	0.3125,	0.3759398496240602,	0.6071428571428571,	0.1588785046728972,	0.2518518518518518,	0.875,	0.14893617021276595,	0.25454545454545446,	0.47161572052401746,	0.23225806451612904,	0.3112391930835735,	[False, True, False, True, False, True, True, True]
0.4126984126984127,	0.17218543046357615,	0.24299065420560745,	0.5,	0.31875,	0.3893129770992366,	0.5277777777777778,	0.17757009345794392,	0.26573426573426573,	1.0,	0.1276595744680851,	0.22641509433962262,	0.4927536231884058,	0.21935483870967742,	0.30357142857142855,	[True, True, False, True, False, True, True, True]
0.45901639344262296,	0.18543046357615894,	0.2641509433962264,	0.48598130841121495,	0.325,	0.3895131086142322,	0.5476190476190477,	0.21495327102803738,	0.3087248322147651,	0.8571428571428571,	0.1276595744680851,	0.2222222222222222,	0.5023041474654378,	0.23440860215053763,	0.3196480938416422,	[False, False, True, True, False, True, True, True]
0.41935483870967744,	0.2582781456953642,	0.31967213114754095,	0.452991452991453,	0.33125,	0.38267148014440433,	0.45454545454545453,	0.14018691588785046,	0.21428571428571427,	1.0,	0.14893617021276595,	0.25925925925925924,	0.456,	0.24516129032258063,	0.31888111888111886,	[True, False, True, True, False, True, True, True]
0.43529411764705883,	0.24503311258278146,	0.3135593220338983,	0.4594594594594595,	0.31875,	0.37638376383763833,	0.5,	0.205607476635514,	0.2913907284768212,	0.875,	0.14893617021276595,	0.25454545454545446,	0.4717741935483871,	0.25161290322580643,	0.3281907433380084,	[False, True, True, True, False, True, True, True]
0.44047619047619047,	0.24503311258278146,	0.3148936170212766,	0.4621212121212121,	0.38125,	0.41780821917808225,	0.46511627906976744,	0.18691588785046728,	0.26666666666666666,	1.0,	0.14893617021276595,	0.25925925925925924,	0.4699248120300752,	0.26881720430107525,	0.3419972640218878,	[True, True, True, True, False, True, True, True]
0.45454545454545453,	0.06622516556291391,	0.115606936416185,	0.05263157894736842,	0.00625,	0.0111731843575419,	0.4,	0.037383177570093455,	0.06837606837606837,	0,	0.0,	0,	0.29411764705882354,	0.03225806451612903,	0.05813953488372092,	[False, False, False, False, True, True, True, True]
0.6,	0.039735099337748346,	0.07453416149068325,	0.09090909090909091,	0.025,	0.03921568627450981,	0.6666666666666666,	0.018691588785046728,	0.03636363636363636,	0,	0.0,	0,	0.21052631578947367,	0.025806451612903226,	0.045977011494252866,	[True, False, False, False, True, True, True, True]
0.5238095238095238,	0.0728476821192053,	0.12790697674418605,	0.2564102564102564,	0.0625,	0.10050251256281408,	0.6,	0.056074766355140186,	0.10256410256410257,	0,	0.0,	0,	0.38571428571428573,	0.05806451612903226,	0.10093457943925234,	[False, True, False, False, True, True, True, True]
0.5789473684210527,	0.0728476821192053,	0.12941176470588234,	0.25,	0.05625,	0.09183673469387754,	0.5,	0.06542056074766354,	0.11570247933884296,	0,	0.0,	0,	0.391304347826087,	0.05806451612903226,	0.10112359550561799,	[True, True, False, False, True, True, True, True]
0.4666666666666667,	0.09271523178807947,	0.15469613259668508,	0.11320754716981132,	0.0375,	0.05633802816901408,	0.3684210526315789,	0.06542056074766354,	0.11111111111111109,	0,	0.0,	0,	0.2647058823529412,	0.05806451612903226,	0.09523809523809525,	[False, False, True, False, True, True, True, True]
0.3584905660377358,	0.12582781456953643,	0.18627450980392157,	0.09523809523809523,	0.025,	0.03960396039603961,	0.38461538461538464,	0.04672897196261682,	0.08333333333333333,	0,	0.0,	0,	0.25925925925925924,	0.060215053763440864,	0.09773123909249563,	[True, False, True, False, True, True, True, True]
0.6176470588235294,	0.1390728476821192,	0.22702702702702698,	0.2682926829268293,	0.1375,	0.18181818181818182,	0.42857142857142855,	0.056074766355140186,	0.09917355371900825,	0,	0.0,	0,	0.3769230769230769,	0.1053763440860215,	0.1647058823529412,	[False, True, True, False, True, True, True, True]
0.5952380952380952,	0.16556291390728478,	0.2590673575129534,	0.24615384615384617,	0.1,	0.14222222222222225,	0.42857142857142855,	0.056074766355140186,	0.09917355371900825,	0.0,	0.0,	0,	0.38524590163934425,	0.1010752688172043,	0.16013628620102213,	[True, True, True, False, True, True, True, True]
0.38636363636363635,	0.2251655629139073,	0.28451882845188287,	0.4915254237288136,	0.18125,	0.2648401826484018,	0.5454545454545454,	0.11214953271028037,	0.18604651162790697,	1.0,	0.14893617021276595,	0.25925925925925924,	0.4659090909090909,	0.17634408602150536,	0.25585023400936036,	[False, False, False, True, True, True, True, True]
0.4696969696969697,	0.2052980132450331,	0.28571428571428575,	0.45161290322580644,	0.175,	0.25225225225225223,	0.6190476190476191,	0.12149532710280374,	0.203125,	1.0,	0.14893617021276595,	0.25925925925925924,	0.5064102564102564,	0.16989247311827957,	0.25442834138486314,	[True, False, False, True, True, True, True, True]
0.4647887323943662,	0.2185430463576159,	0.29729729729729726,	0.45714285714285713,	0.2,	0.2782608695652174,	0.6923076923076923,	0.16822429906542055,	0.2706766917293233,	1.0,	0.14893617021276595,	0.25925925925925924,	0.5172413793103449,	0.1935483870967742,	0.28169014084507044,	[False, True, False, True, True, True, True, True]
0.5333333333333333,	0.2119205298013245,	0.3033175355450237,	0.4492753623188406,	0.19375,	0.27074235807860264,	0.6956521739130435,	0.14953271028037382,	0.2461538461538461,	1.0,	0.14893617021276595,	0.25925925925925924,	0.5408805031446541,	0.18494623655913978,	0.27564102564102566,	[True, True, False, True, True, True, True, True]
0.4482758620689655,	0.2582781456953642,	0.3277310924369748,	0.47959183673469385,	0.29375,	0.36434108527131787,	0.5555555555555556,	0.2336448598130841,	0.3289473684210526,	0.875,	0.14893617021276595,	0.25454545454545446,	0.4957983193277311,	0.2537634408602151,	0.3357041251778094,	[False, False, True, True, True, True, True, True]
0.4375,	0.23178807947019867,	0.30303030303030304,	0.45555555555555555,	0.25625,	0.32799999999999996,	0.5526315789473685,	0.19626168224299065,	0.2896551724137931,	1.0,	0.14893617021276595,	0.25925925925925924,	0.48372093023255813,	0.22365591397849463,	0.3058823529411765,	[True, False, True, True, True, True, True, True]
0.4942528735632184,	0.2847682119205298,	0.36134453781512604,	0.4594594594594595,	0.31875,	0.37638376383763833,	0.5121951219512195,	0.19626168224299065,	0.28378378378378377,	0.875,	0.14893617021276595,	0.25454545454545446,	0.4939271255060729,	0.2623655913978495,	0.34269662921348315,	[False, True, True, True, True, True, True, True]
0.5,	0.2582781456953642,	0.34061135371179035,	0.4673913043478261,	0.26875,	0.3412698412698412,	0.5121951219512195,	0.19626168224299065,	0.28378378378378377,	1.0,	0.14893617021276595,	0.25925925925925924,	0.5045871559633027,	0.23655913978494625,	0.32210834553440704,	[True, True, True, True, True, True, True, True]
