mechP,	mechR,	mechF,	effP,	effR,	effF,	advP,	advR,	advF,	intP,	intR,	intF,	totP,	totR,	totF,	features
0.26717557251908397,	0.23178807947019867,	0.24822695035460993,	0.4024390243902439,	0.4125,	0.40740740740740744,	0.2916666666666667,	0.2616822429906542,	0.27586206896551724,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.337468982630273,	0.2924731182795699,	0.31336405529953915,	[False, False, True, True, True, False, True, False]
0.3422818791946309,	0.33774834437086093,	0.33999999999999997,	0.3473684210526316,	0.4125,	0.3771428571428571,	0.2773109243697479,	0.308411214953271,	0.29203539823008845,	0.7,	0.14893617021276595,	0.24561403508771928,	0.33547008547008544,	0.33763440860215055,	0.3365487674169346,	[True, False, True, True, True, False, True, False]
0.4,	0.3576158940397351,	0.37762237762237766,	0.3651685393258427,	0.40625,	0.38461538461538464,	0.3103448275862069,	0.2523364485981308,	0.27835051546391754,	0.7,	0.14893617021276595,	0.24561403508771928,	0.37317073170731707,	0.32903225806451614,	0.34971428571428576,	[False, True, True, True, True, False, True, False]
0.42063492063492064,	0.3509933774834437,	0.38267148014440433,	0.35,	0.39375,	0.3705882352941176,	0.2857142857142857,	0.24299065420560748,	0.2626262626262626,	0.7777777777777778,	0.14893617021276595,	0.25,	0.3669950738916256,	0.3204301075268817,	0.3421354764638347,	[True, True, True, True, True, False, True, False]
0.3877551020408163,	0.12582781456953643,	0.19,	0.11578947368421053,	0.06875,	0.08627450980392157,	0.4166666666666667,	0.04672897196261682,	0.08403361344537814,	0,	0.0,	0,	0.22435897435897437,	0.07526881720430108,	0.11272141706924314,	[False, False, False, False, False, True, True, False]
0.375,	0.11920529801324503,	0.18090452261306533,	0.18085106382978725,	0.10625,	0.13385826771653545,	0.3125,	0.04672897196261682,	0.08130081300813008,	0,	0.0,	0,	0.25316455696202533,	0.08602150537634409,	0.12841091492776885,	[True, False, False, False, False, True, True, False]
0.46875,	0.1986754966887417,	0.2790697674418604,	0.17123287671232876,	0.15625,	0.1633986928104575,	0.3333333333333333,	0.056074766355140186,	0.096,	0,	0.0,	0,	0.2675438596491228,	0.13118279569892474,	0.17604617604617606,	[False, True, False, False, False, True, True, False]
0.3382352941176471,	0.152317880794702,	0.2100456621004566,	0.21428571428571427,	0.15,	0.1764705882352941,	0.3684210526315789,	0.06542056074766354,	0.11111111111111109,	0,	0.0,	0,	0.271356783919598,	0.11612903225806452,	0.16265060240963855,	[True, True, False, False, False, True, True, False]
0.45901639344262296,	0.18543046357615894,	0.2641509433962264,	0.18666666666666668,	0.175,	0.18064516129032254,	0.35294117647058826,	0.056074766355140186,	0.0967741935483871,	0.0,	0.0,	0,	0.2672413793103448,	0.13333333333333333,	0.17790530846484934,	[False, False, True, False, False, True, True, False]
0.36666666666666664,	0.1456953642384106,	0.20853080568720378,	0.1901840490797546,	0.19375,	0.19195046439628485,	0.2857142857142857,	0.056074766355140186,	0.09374999999999999,	0.0,	0.0,	0,	0.2388663967611336,	0.12688172043010754,	0.1657303370786517,	[True, False, True, False, False, True, True, False]
0.3137254901960784,	0.10596026490066225,	0.15841584158415842,	0.21301775147928995,	0.225,	0.2188449848024316,	0.24,	0.056074766355140186,	0.09090909090909091,	0.0,	0.0,	0,	0.23387096774193547,	0.12473118279569892,	0.16269284712482468,	[False, True, True, False, False, True, True, False]
0.2777777777777778,	0.09933774834437085,	0.14634146341463414,	0.19791666666666666,	0.2375,	0.21590909090909088,	0.17777777777777778,	0.07476635514018691,	0.10526315789473685,	0,	0.0,	0,	0.20962199312714777,	0.13118279569892474,	0.1613756613756614,	[True, True, True, False, False, True, True, False]
0.32666666666666666,	0.32450331125827814,	0.3255813953488372,	0.40384615384615385,	0.39375,	0.3987341772151899,	0.3333333333333333,	0.21495327102803738,	0.26136363636363635,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.3704663212435233,	0.30752688172043013,	0.33607520564042304,	[False, False, False, True, False, True, True, False]
0.32934131736526945,	0.36423841059602646,	0.3459119496855346,	0.40437158469945356,	0.4625,	0.4314868804664723,	0.34831460674157305,	0.2897196261682243,	0.3163265306122449,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.37250554323725055,	0.36129032258064514,	0.36681222707423583,	[True, False, False, True, False, True, True, False]
0.3120567375886525,	0.2913907284768212,	0.30136986301369867,	0.44970414201183434,	0.475,	0.46200607902735563,	0.37349397590361444,	0.2897196261682243,	0.3263157894736842,	0.7,	0.14893617021276595,	0.24561403508771928,	0.3920595533498759,	0.33978494623655914,	0.36405529953917054,	[False, True, False, True, False, True, True, False]
0.30994152046783624,	0.3509933774834437,	0.32919254658385094,	0.4269005847953216,	0.45625,	0.44108761329305135,	0.32075471698113206,	0.3177570093457944,	0.3192488262910798,	0.7777777777777778,	0.14893617021276595,	0.25,	0.36542669584245074,	0.35913978494623655,	0.3622559652928416,	[True, True, False, True, False, True, True, False]
0.31690140845070425,	0.2980132450331126,	0.30716723549488056,	0.38961038961038963,	0.375,	0.3821656050955414,	0.32051282051282054,	0.2336448598130841,	0.2702702702702703,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.35584415584415585,	0.2946236559139785,	0.32235294117647056,	[False, False, True, True, False, True, True, False]
0.3007518796992481,	0.26490066225165565,	0.28169014084507044,	0.3806818181818182,	0.41875,	0.39880952380952384,	0.30985915492957744,	0.205607476635514,	0.24719101123595505,	0.875,	0.14893617021276595,	0.25454545454545446,	0.35051546391752575,	0.2924731182795699,	0.3188745603751465,	[True, False, True, True, False, True, True, False]
0.36585365853658536,	0.2980132450331126,	0.3284671532846715,	0.4206896551724138,	0.38125,	0.39999999999999997,	0.31746031746031744,	0.18691588785046728,	0.2352941176470588,	0.7,	0.14893617021276595,	0.24561403508771928,	0.39002932551319647,	0.2860215053763441,	0.33002481389578164,	[False, True, True, True, False, True, True, False]
0.37404580152671757,	0.32450331125827814,	0.3475177304964539,	0.43506493506493504,	0.41875,	0.42675159235668786,	0.31683168316831684,	0.29906542056074764,	0.3076923076923077,	0.7,	0.14893617021276595,	0.24561403508771928,	0.39141414141414144,	0.3333333333333333,	0.3600464576074332,	[True, True, True, True, False, True, True, False]
0.23853211009174313,	0.17218543046357615,	0.2,	0.23893805309734514,	0.16875,	0.19780219780219782,	0.38461538461538464,	0.04672897196261682,	0.08333333333333333,	0,	0.0,	0,	0.24680851063829787,	0.12473118279569892,	0.1657142857142857,	[False, False, False, False, True, True, True, False]
0.2835820895522388,	0.12582781456953643,	0.17431192660550457,	0.26582278481012656,	0.2625,	0.2641509433962264,	0.3448275862068966,	0.09345794392523364,	0.14705882352941177,	0,	0.0,	0,	0.2795275590551181,	0.15268817204301074,	0.19749652294853964,	[True, False, False, False, True, True, True, False]
0.43103448275862066,	0.16556291390728478,	0.23923444976076555,	0.27848101265822783,	0.275,	0.27672955974842767,	0.17391304347826086,	0.037383177570093455,	0.06153846153846153,	0,	0.0,	0,	0.3054393305439331,	0.15698924731182795,	0.20738636363636365,	[False, True, False, False, True, True, True, False]
0.390625,	0.16556291390728478,	0.23255813953488377,	0.2897727272727273,	0.31875,	0.30357142857142855,	0.3,	0.08411214953271028,	0.1313868613138686,	0,	0.0,	0,	0.3148148148148148,	0.1827956989247312,	0.23129251700680273,	[True, True, False, False, True, True, True, False]
0.3220338983050847,	0.25165562913907286,	0.2825278810408922,	0.2074074074074074,	0.175,	0.18983050847457625,	0.17647058823529413,	0.08411214953271028,	0.1139240506329114,	0.0,	0.0,	0,	0.2435064935064935,	0.16129032258064516,	0.19404915912031045,	[False, False, True, False, True, True, True, False]
0.2962962962962963,	0.2119205298013245,	0.2471042471042471,	0.2214765100671141,	0.20625,	0.21359223300970873,	0.20408163265306123,	0.09345794392523364,	0.1282051282051282,	0.0,	0.0,	0,	0.24429967426710097,	0.16129032258064516,	0.19430051813471502,	[True, False, True, False, True, True, True, False]
0.4024390243902439,	0.2185430463576159,	0.2832618025751073,	0.26136363636363635,	0.2875,	0.2738095238095238,	0.18181818181818182,	0.1308411214953271,	0.15217391304347827,	0.0,	0.0,	0,	0.27514792899408286,	0.2,	0.23163138231631383,	[False, True, True, False, True, True, True, False]
0.3780487804878049,	0.2052980132450331,	0.2660944206008583,	0.2631578947368421,	0.28125,	0.2719033232628399,	0.14864864864864866,	0.102803738317757,	0.12154696132596686,	0,	0.0,	0,	0.26605504587155965,	0.1870967741935484,	0.21969696969696972,	[True, True, True, False, True, True, True, False]
0.3724137931034483,	0.3576158940397351,	0.36486486486486486,	0.3931034482758621,	0.35625,	0.37377049180327865,	0.39285714285714285,	0.308411214953271,	0.34554973821989526,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.3948051948051948,	0.32688172043010755,	0.3576470588235295,	[False, False, False, True, True, True, True, False]
0.3561643835616438,	0.3443708609271523,	0.35016835016835013,	0.4097222222222222,	0.36875,	0.3881578947368421,	0.3333333333333333,	0.2897196261682243,	0.30999999999999994,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.38071065989847713,	0.3225806451612903,	0.3492433061699651,	[True, False, False, True, True, True, True, False]
0.36129032258064514,	0.3708609271523179,	0.36601307189542487,	0.43506493506493504,	0.41875,	0.42675159235668786,	0.3023255813953488,	0.24299065420560748,	0.2694300518134715,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.3866995073891626,	0.33763440860215055,	0.3605051664753158,	[False, True, False, True, True, True, True, False]
0.3888888888888889,	0.3708609271523179,	0.3796610169491525,	0.43670886075949367,	0.43125,	0.4339622641509434,	0.2967032967032967,	0.2523364485981308,	0.27272727272727276,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.39603960396039606,	0.34408602150537637,	0.36823935558112775,	[True, True, False, True, True, True, True, False]
0.40714285714285714,	0.37748344370860926,	0.3917525773195876,	0.40816326530612246,	0.375,	0.39087947882736157,	0.28205128205128205,	0.308411214953271,	0.2946428571428571,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3798076923076923,	0.33978494623655914,	0.35868331441543694,	[False, False, True, True, True, True, True, False]
0.4117647058823529,	0.3708609271523179,	0.3902439024390244,	0.4351145038167939,	0.35625,	0.3917525773195876,	0.265625,	0.3177570093457944,	0.28936170212765955,	0.7,	0.14893617021276595,	0.24561403508771928,	0.3802469135802469,	0.3311827956989247,	0.3540229885057471,	[True, False, True, True, True, True, True, False]
0.4326241134751773,	0.40397350993377484,	0.4178082191780822,	0.39869281045751637,	0.38125,	0.38977635782747605,	0.28695652173913044,	0.308411214953271,	0.29729729729729726,	0.7,	0.14893617021276595,	0.24561403508771928,	0.38663484486873506,	0.34838709677419355,	0.3665158371040724,	[False, True, True, True, True, True, True, False]
0.44285714285714284,	0.4105960264900662,	0.4261168384879725,	0.41134751773049644,	0.3625,	0.3853820598006644,	0.2727272727272727,	0.3364485981308411,	0.30125523012552297,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.3835294117647059,	0.35053763440860214,	0.36629213483146067,	[True, True, True, True, True, True, True, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[False, False, False, False, False, False, False, True]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, False, False, False, True]
0.48148148148148145,	0.08609271523178808,	0.14606741573033707,	0.23255813953488372,	0.125,	0.1626016260162602,	0.18181818181818182,	0.018691588785046728,	0.033898305084745756,	0,	0.0,	0,	0.28225806451612906,	0.07526881720430108,	0.11884550084889646,	[False, True, False, False, False, False, False, True]
0.2926829268292683,	0.07947019867549669,	0.125,	0.18181818181818182,	0.125,	0.14814814814814814,	0.15384615384615385,	0.018691588785046728,	0.03333333333333333,	0.0,	0.0,	0,	0.20359281437125748,	0.07311827956989247,	0.10759493670886075,	[True, True, False, False, False, False, False, True]
0.20833333333333334,	0.06622516556291391,	0.10050251256281406,	0.23,	0.14375,	0.17692307692307693,	0.1,	0.028037383177570093,	0.043795620437956206,	0.0,	0.0,	0,	0.1956521739130435,	0.07741935483870968,	0.11093990755007704,	[False, False, True, False, False, False, False, True]
0.18181818181818182,	0.026490066225165563,	0.046242774566473986,	0.19117647058823528,	0.1625,	0.17567567567567569,	0.08823529411764706,	0.028037383177570093,	0.0425531914893617,	0,	0.0,	0,	0.171875,	0.07096774193548387,	0.1004566210045662,	[True, False, True, False, False, False, False, True]
0.2,	0.07947019867549669,	0.11374407582938388,	0.17159763313609466,	0.18125,	0.17629179331306988,	0.2608695652173913,	0.056074766355140186,	0.0923076923076923,	0,	0.0,	0,	0.1865079365079365,	0.1010752688172043,	0.13110181311018132,	[False, True, True, False, False, False, False, True]
0.24324324324324326,	0.059602649006622516,	0.09574468085106383,	0.20535714285714285,	0.14375,	0.1691176470588235,	0.18181818181818182,	0.018691588785046728,	0.033898305084745756,	0.0,	0.0,	0,	0.2073170731707317,	0.07311827956989247,	0.10810810810810811,	[True, True, True, False, False, False, False, True]
0.26666666666666666,	0.31788079470198677,	0.2900302114803625,	0.23376623376623376,	0.45,	0.30769230769230765,	0.25925925925925924,	0.3925233644859813,	0.31226765799256506,	0.5625,	0.19148936170212766,	0.2857142857142857,	0.25675675675675674,	0.36774193548387096,	0.30238726790450926,	[False, False, False, True, False, False, False, True]
0.27232142857142855,	0.40397350993377484,	0.3253333333333333,	0.29385964912280704,	0.41875,	0.34536082474226804,	0.330188679245283,	0.32710280373831774,	0.3286384976525822,	0.375,	0.19148936170212766,	0.25352112676056343,	0.29553264604810997,	0.36989247311827955,	0.32855778414517667,	[True, False, False, True, False, False, False, True]
0.31891891891891894,	0.39072847682119205,	0.35119047619047616,	0.34759358288770054,	0.40625,	0.37463976945244953,	0.336734693877551,	0.308411214953271,	0.3219512195121951,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.33811475409836067,	0.3548387096774194,	0.3462749213011542,	[False, True, False, True, False, False, False, True]
0.34415584415584416,	0.3509933774834437,	0.3475409836065574,	0.40939597315436244,	0.38125,	0.3948220064724919,	0.30927835051546393,	0.2803738317757009,	0.2941176470588235,	0.35294117647058826,	0.1276595744680851,	0.18749999999999997,	0.3597122302158273,	0.3225806451612903,	0.3401360544217687,	[True, True, False, True, False, False, False, True]
0.3167701863354037,	0.33774834437086093,	0.3269230769230769,	0.38650306748466257,	0.39375,	0.3900928792569659,	0.3170731707317073,	0.24299065420560748,	0.2751322751322751,	0.6428571428571429,	0.19148936170212766,	0.29508196721311475,	0.3547619047619048,	0.3204301075268817,	0.33672316384180795,	[False, False, True, True, False, False, False, True]
0.3049645390070922,	0.2847682119205298,	0.2945205479452055,	0.40559440559440557,	0.3625,	0.3828382838283828,	0.2920353982300885,	0.308411214953271,	0.30000000000000004,	0.7272727272727273,	0.1702127659574468,	0.27586206896551724,	0.3480392156862745,	0.3053763440860215,	0.32531500572737687,	[True, False, True, True, False, False, False, True]
0.31724137931034485,	0.304635761589404,	0.31081081081081086,	0.4,	0.4,	0.4000000000000001,	0.28,	0.19626168224299065,	0.23076923076923078,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.35459183673469385,	0.2989247311827957,	0.32438739789964993,	[False, True, True, True, False, False, False, True]
0.3253968253968254,	0.271523178807947,	0.296028880866426,	0.3620689655172414,	0.39375,	0.3772455089820359,	0.27631578947368424,	0.19626168224299065,	0.2295081967213115,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3427835051546392,	0.2860215053763441,	0.3118405627198124,	[True, True, True, True, False, False, False, True]
0.3,	0.039735099337748346,	0.07017543859649124,	0.17374517374517376,	0.28125,	0.2147971360381862,	0.3333333333333333,	0.009345794392523364,	0.01818181818181818,	0,	0.0,	0,	0.18439716312056736,	0.11182795698924732,	0.1392235609103079,	[False, False, False, False, True, False, False, True]
0.3181818181818182,	0.046357615894039736,	0.08092485549132948,	0.20089285714285715,	0.28125,	0.234375,	0.2857142857142857,	0.037383177570093455,	0.06611570247933883,	0.0,	0.0,	0,	0.21052631578947367,	0.12043010752688173,	0.15321477428180577,	[True, False, False, False, True, False, False, True]
0.36666666666666664,	0.1456953642384106,	0.20853080568720378,	0.21888412017167383,	0.31875,	0.2595419847328244,	0.16666666666666666,	0.037383177570093455,	0.06106870229007633,	0.0,	0.0,	0,	0.240625,	0.16559139784946236,	0.1961783439490446,	[False, True, False, False, True, False, False, True]
0.3548387096774194,	0.1456953642384106,	0.20657276995305165,	0.2375,	0.35625,	0.285,	0.2222222222222222,	0.037383177570093455,	0.064,	0.0,	0.0,	0,	0.25617283950617287,	0.17849462365591398,	0.21039290240811154,	[True, True, False, False, True, False, False, True]
0.23943661971830985,	0.11258278145695365,	0.15315315315315317,	0.199203187250996,	0.3125,	0.24330900243309,	0.1590909090909091,	0.06542056074766354,	0.09271523178807947,	0,	0.0,	0,	0.20218579234972678,	0.15913978494623657,	0.17809867629362214,	[False, False, True, False, True, False, False, True]
0.31666666666666665,	0.12582781456953643,	0.18009478672985782,	0.21890547263681592,	0.275,	0.24376731301939059,	0.23333333333333334,	0.06542056074766354,	0.1021897810218978,	0.0,	0.0,	0,	0.23648648648648649,	0.15053763440860216,	0.18396846254927726,	[True, False, True, False, True, False, False, True]
0.3048780487804878,	0.16556291390728478,	0.2145922746781116,	0.2146341463414634,	0.275,	0.2410958904109589,	0.18181818181818182,	0.07476635514018691,	0.10596026490066224,	0.0,	0.0,	0,	0.22916666666666666,	0.16559139784946236,	0.1922596754057428,	[False, True, True, False, True, False, False, True]
0.3918918918918919,	0.19205298013245034,	0.25777777777777783,	0.21226415094339623,	0.28125,	0.24193548387096775,	0.14285714285714285,	0.028037383177570093,	0.04687499999999999,	0.0,	0.0,	0,	0.2467948717948718,	0.16559139784946236,	0.1981981981981982,	[True, True, True, False, True, False, False, True]
0.32673267326732675,	0.4370860927152318,	0.3739376770538243,	0.3672316384180791,	0.40625,	0.3857566765578635,	0.375,	0.308411214953271,	0.3384615384615385,	0.6428571428571429,	0.19148936170212766,	0.29508196721311475,	0.3596673596673597,	0.3720430107526882,	0.3657505285412263,	[False, False, False, True, True, False, False, True]
0.31155778894472363,	0.4105960264900662,	0.3542857142857143,	0.391025641025641,	0.38125,	0.3860759493670886,	0.3287671232876712,	0.22429906542056074,	0.26666666666666666,	0.6428571428571429,	0.19148936170212766,	0.29508196721311475,	0.35294117647058826,	0.33548387096774196,	0.3439911797133407,	[True, False, False, True, True, False, False, True]
0.35802469135802467,	0.3841059602649007,	0.3706070287539936,	0.38421052631578945,	0.45625,	0.41714285714285715,	0.3516483516483517,	0.29906542056074764,	0.32323232323232326,	0.6428571428571429,	0.19148936170212766,	0.29508196721311475,	0.37636761487964987,	0.36989247311827955,	0.37310195227765725,	[False, True, False, True, True, False, False, True]
0.3609467455621302,	0.40397350993377484,	0.38125,	0.4268292682926829,	0.4375,	0.4320987654320988,	0.3246753246753247,	0.2336448598130841,	0.2717391304347826,	0.6428571428571429,	0.19148936170212766,	0.29508196721311475,	0.3891509433962264,	0.3548387096774194,	0.3712035995500562,	[True, True, False, True, True, False, False, True]
0.3163265306122449,	0.4105960264900662,	0.3573487031700288,	0.34134615384615385,	0.44375,	0.3858695652173913,	0.31521739130434784,	0.27102803738317754,	0.2914572864321608,	0.6428571428571429,	0.19148936170212766,	0.29508196721311475,	0.3352941176470588,	0.36774193548387096,	0.3507692307692308,	[False, False, True, True, True, False, False, True]
0.3068181818181818,	0.3576158940397351,	0.3302752293577982,	0.36363636363636365,	0.4,	0.380952380952381,	0.28448275862068967,	0.308411214953271,	0.29596412556053814,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.3305613305613306,	0.3419354838709677,	0.33615221987315014,	[True, False, True, True, True, False, False, True]
0.4244604316546763,	0.39072847682119205,	0.4068965517241379,	0.37640449438202245,	0.41875,	0.39644970414201186,	0.3076923076923077,	0.29906542056074764,	0.30331753554502366,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.3824884792626728,	0.35698924731182796,	0.36929922135706345,	[False, True, True, True, True, False, False, True]
0.4634146341463415,	0.37748344370860926,	0.41605839416058393,	0.39156626506024095,	0.40625,	0.39877300613496935,	0.3,	0.2803738317757009,	0.2898550724637681,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.39900249376558605,	0.34408602150537637,	0.3695150115473441,	[True, True, True, True, True, False, False, True]
0.47368421052631576,	0.11920529801324503,	0.19047619047619047,	0.06976744186046512,	0.0375,	0.04878048780487805,	0.45454545454545453,	0.04672897196261682,	0.08474576271186442,	0,	0.0,	0,	0.21481481481481482,	0.06236559139784946,	0.09666666666666666,	[False, False, False, False, False, True, False, True]
0.39285714285714285,	0.1456953642384106,	0.21256038647342992,	0.11764705882352941,	0.075,	0.09160305343511452,	0.45454545454545453,	0.04672897196261682,	0.08474576271186442,	0,	0.0,	0,	0.23076923076923078,	0.08387096774193549,	0.12302839116719243,	[True, False, False, False, False, True, False, True]
0.46774193548387094,	0.19205298013245034,	0.27230046948356806,	0.16774193548387098,	0.1625,	0.16507936507936508,	0.38095238095238093,	0.07476635514018691,	0.12499999999999999,	0,	0.0,	0,	0.2647058823529412,	0.13548387096774195,	0.17923186344238975,	[False, True, False, False, False, True, False, True]
0.45901639344262296,	0.18543046357615894,	0.2641509433962264,	0.17391304347826086,	0.2,	0.18604651162790697,	0.34782608695652173,	0.07476635514018691,	0.12307692307692306,	0,	0.0,	0,	0.2537313432835821,	0.14623655913978495,	0.1855388813096862,	[True, True, False, False, False, True, False, True]
0.4727272727272727,	0.17218543046357615,	0.2524271844660194,	0.17073170731707318,	0.175,	0.17283950617283952,	0.2727272727272727,	0.056074766355140186,	0.09302325581395349,	0.0,	0.0,	0,	0.24096385542168675,	0.12903225806451613,	0.1680672268907563,	[False, False, True, False, False, True, False, True]
0.4375,	0.046357615894039736,	0.08383233532934131,	0.1891891891891892,	0.21875,	0.20289855072463767,	0.19444444444444445,	0.06542056074766354,	0.0979020979020979,	0,	0.0,	0,	0.20675105485232068,	0.1053763440860215,	0.1396011396011396,	[True, False, True, False, False, True, False, True]
0.4520547945205479,	0.2185430463576159,	0.2946428571428571,	0.20812182741116753,	0.25625,	0.22969187675070027,	0.26666666666666666,	0.07476635514018691,	0.1167883211678832,	0,	0.0,	0,	0.2733333333333333,	0.17634408602150536,	0.21437908496732025,	[False, True, True, False, False, True, False, True]
0.32,	0.10596026490066225,	0.15920398009950248,	0.20161290322580644,	0.15625,	0.17605633802816903,	0.25925925925925924,	0.06542056074766354,	0.1044776119402985,	0.0,	0.0,	0,	0.23645320197044334,	0.1032258064516129,	0.1437125748502994,	[True, True, True, False, False, True, False, True]
0.3231707317073171,	0.3509933774834437,	0.3365079365079365,	0.3858695652173913,	0.44375,	0.4127906976744186,	0.4235294117647059,	0.3364485981308411,	0.375,	0.6428571428571429,	0.19148936170212766,	0.29508196721311475,	0.378076062639821,	0.3634408602150538,	0.3706140350877193,	[False, False, False, True, False, True, False, True]
0.31382978723404253,	0.39072847682119205,	0.34808259587020646,	0.36787564766839376,	0.44375,	0.40226628895184136,	0.3723404255319149,	0.32710280373831774,	0.34825870646766166,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.35450819672131145,	0.3720430107526882,	0.3630640083945435,	[True, False, False, True, False, True, False, True]
0.3313953488372093,	0.37748344370860926,	0.3529411764705882,	0.3854166666666667,	0.4625,	0.4204545454545455,	0.3958333333333333,	0.35514018691588783,	0.3743842364532019,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.3702928870292887,	0.38064516129032255,	0.3753976670201484,	[False, True, False, True, False, True, False, True]
0.32653061224489793,	0.31788079470198677,	0.3221476510067114,	0.41081081081081083,	0.475,	0.4405797101449275,	0.4069767441860465,	0.32710280373831774,	0.3626943005181347,	0.3181818181818182,	0.14893617021276595,	0.20289855072463767,	0.37727272727272726,	0.35698924731182796,	0.36685082872928176,	[True, True, False, True, False, True, False, True]
0.3443708609271523,	0.3443708609271523,	0.3443708609271523,	0.4067796610169492,	0.45,	0.42729970326409505,	0.38461538461538464,	0.2803738317757009,	0.3243243243243243,	0.6428571428571429,	0.19148936170212766,	0.29508196721311475,	0.3880952380952381,	0.35053763440860214,	0.36836158192090396,	[False, False, True, True, False, True, False, True]
0.2980132450331126,	0.2980132450331126,	0.2980132450331126,	0.4,	0.3875,	0.3936507936507937,	0.35714285714285715,	0.32710280373831774,	0.34146341463414637,	0.6363636363636364,	0.14893617021276595,	0.24137931034482757,	0.35903614457831323,	0.3204301075268817,	0.3386363636363636,	[True, False, True, True, False, True, False, True]
0.3643410852713178,	0.31125827814569534,	0.3357142857142857,	0.4,	0.4375,	0.41791044776119407,	0.32051282051282054,	0.2336448598130841,	0.2702702702702703,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.38071065989847713,	0.3225806451612903,	0.3492433061699651,	[False, True, True, True, False, True, False, True]
0.3445378151260504,	0.271523178807947,	0.3037037037037037,	0.4010989010989011,	0.45625,	0.4269005847953217,	0.3258426966292135,	0.27102803738317754,	0.29591836734693877,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3756218905472637,	0.3247311827956989,	0.34832756632064593,	[True, True, True, True, False, True, False, True]
0.32075471698113206,	0.11258278145695365,	0.16666666666666666,	0.24352331606217617,	0.29375,	0.2662889518413598,	0.21428571428571427,	0.028037383177570093,	0.04958677685950413,	0,	0.0,	0,	0.25769230769230766,	0.14408602150537633,	0.18482758620689654,	[False, False, False, False, True, True, False, True]
0.27692307692307694,	0.11920529801324503,	0.16666666666666669,	0.23369565217391305,	0.26875,	0.25,	0.21052631578947367,	0.037383177570093455,	0.06349206349206349,	0,	0.0,	0,	0.24253731343283583,	0.13978494623655913,	0.17735334242837653,	[True, False, False, False, True, True, False, True]
0.4166666666666667,	0.1986754966887417,	0.26905829596412556,	0.2864583333333333,	0.34375,	0.3125,	0.23076923076923078,	0.056074766355140186,	0.09022556390977443,	0,	0.0,	0,	0.3137931034482759,	0.1956989247311828,	0.2410596026490066,	[False, True, False, False, True, True, False, True]
0.4393939393939394,	0.19205298013245034,	0.2672811059907834,	0.27717391304347827,	0.31875,	0.29651162790697677,	0.3225806451612903,	0.09345794392523364,	0.14492753623188404,	0,	0.0,	0,	0.3202846975088968,	0.1935483870967742,	0.2412868632707775,	[True, True, False, False, True, True, False, True]
0.3924050632911392,	0.2052980132450331,	0.2695652173913043,	0.21965317919075145,	0.2375,	0.22822822822822822,	0.2558139534883721,	0.102803738317757,	0.14666666666666667,	0.0,	0.0,	0,	0.26936026936026936,	0.17204301075268819,	0.2099737532808399,	[False, False, True, False, True, True, False, True]
0.3076923076923077,	0.18543046357615894,	0.23140495867768596,	0.22448979591836735,	0.20625,	0.21498371335504887,	0.23529411764705882,	0.11214953271028037,	0.15189873417721517,	0,	0.0,	0,	0.25259515570934254,	0.15698924731182795,	0.19363395225464192,	[True, False, True, False, True, True, False, True]
0.4222222222222222,	0.25165562913907286,	0.3153526970954357,	0.2616279069767442,	0.28125,	0.2710843373493976,	0.2391304347826087,	0.102803738317757,	0.1437908496732026,	0.0,	0.0,	0,	0.3042071197411003,	0.2021505376344086,	0.24289405684754523,	[False, True, True, False, True, True, False, True]
0.4155844155844156,	0.2119205298013245,	0.2807017543859649,	0.2658959537572254,	0.2875,	0.2762762762762762,	0.19230769230769232,	0.14018691588785046,	0.16216216216216214,	0,	0.0,	0,	0.28353658536585363,	0.2,	0.23455233291298863,	[True, True, True, False, True, True, False, True]
