mechP,	mechR,	mechF,	effP,	effR,	effF,	advP,	advR,	advF,	intP,	intR,	intF,	totP,	totR,	totF,	features
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, False, False, False, False, False, False, False, False, False]
0.5434782608695652,	0.33112582781456956,	0.411522633744856,	0.22905027932960895,	0.25625,	0.24188790560471973,	0.15151515151515152,	0.04672897196261682,	0.07142857142857142,	0,	0.0,	0,	0.3157894736842105,	0.2064516129032258,	0.24967490247074123,	[False, True, False, False, False, False, False, False, False, False, False, False, False]
0.5444444444444444,	0.32450331125827814,	0.40663900414937754,	0.21637426900584794,	0.23125,	0.22356495468277945,	0.125,	0.028037383177570093,	0.04580152671755725,	0,	0.0,	0,	0.312280701754386,	0.1913978494623656,	0.23733333333333334,	[True, True, False, False, False, False, False, False, False, False, False, False, False]
0.24691358024691357,	0.13245033112582782,	0.1724137931034483,	0.1875,	0.1875,	0.1875,	0.16666666666666666,	0.04672897196261682,	0.072992700729927,	0,	0.0,	0,	0.2029520295202952,	0.11827956989247312,	0.1494565217391304,	[False, False, True, False, False, False, False, False, False, False, False, False, False]
0.3026315789473684,	0.152317880794702,	0.2026431718061674,	0.18518518518518517,	0.15625,	0.1694915254237288,	0.20967741935483872,	0.12149532710280374,	0.15384615384615385,	0,	0.0,	0,	0.22344322344322345,	0.13118279569892474,	0.16531165311653118,	[True, False, True, False, False, False, False, False, False, False, False, False, False]
0.33858267716535434,	0.2847682119205298,	0.30935251798561153,	0.19413919413919414,	0.33125,	0.24480369515011544,	0.2033898305084746,	0.11214953271028037,	0.14457831325301204,	0,	0.0,	0,	0.23529411764705882,	0.23225806451612904,	0.2337662337662338,	[False, True, True, False, False, False, False, False, False, False, False, False, False]
0.3787878787878788,	0.33112582781456956,	0.353356890459364,	0.23026315789473684,	0.4375,	0.3017241379310345,	0.22727272727272727,	0.14018691588785046,	0.17341040462427743,	0,	0.0,	0,	0.2689243027888446,	0.2903225806451613,	0.27921406411582217,	[True, True, True, False, False, False, False, False, False, False, False, False, False]
0.26693227091633465,	0.44370860927152317,	0.3333333333333333,	0.30472103004291845,	0.44375,	0.36132315521628494,	0.34210526315789475,	0.24299065420560748,	0.28415300546448086,	0.2727272727272727,	0.19148936170212766,	0.22499999999999998,	0.2917369308600337,	0.3720430107526882,	0.3270321361058601,	[False, False, False, True, False, False, False, False, False, False, False, False, False]
0.2900763358778626,	0.5033112582781457,	0.36803874092009686,	0.29767441860465116,	0.4,	0.3413333333333333,	0.35294117647058826,	0.3364485981308411,	0.3444976076555024,	0.34615384615384615,	0.19148936170212766,	0.2465753424657534,	0.30578512396694213,	0.3978494623655914,	0.34579439252336447,	[True, False, False, True, False, False, False, False, False, False, False, False, False]
0.3431372549019608,	0.46357615894039733,	0.3943661971830985,	0.3979591836734694,	0.4875,	0.43820224719101125,	0.3014705882352941,	0.38317757009345793,	0.33744855967078186,	0.42105263157894735,	0.1702127659574468,	0.24242424242424243,	0.35495495495495494,	0.4236559139784946,	0.3862745098039216,	[False, True, False, True, False, False, False, False, False, False, False, False, False]
0.36666666666666664,	0.5099337748344371,	0.42659279778393355,	0.40437158469945356,	0.4625,	0.4314868804664723,	0.24786324786324787,	0.27102803738317754,	0.25892857142857145,	0.42105263157894735,	0.1702127659574468,	0.24242424242424243,	0.3553875236294896,	0.4043010752688172,	0.3782696177062374,	[True, True, False, True, False, False, False, False, False, False, False, False, False]
0.3202247191011236,	0.37748344370860926,	0.34650455927051677,	0.389937106918239,	0.3875,	0.3887147335423198,	0.3472222222222222,	0.2336448598130841,	0.27932960893854747,	0.42105263157894735,	0.1702127659574468,	0.24242424242424243,	0.35514018691588783,	0.32688172043010755,	0.3404255319148936,	[False, False, True, True, False, False, False, False, False, False, False, False, False]
0.33516483516483514,	0.40397350993377484,	0.3663663663663664,	0.3961038961038961,	0.38125,	0.3885350318471337,	0.3181818181818182,	0.2616822429906542,	0.28717948717948716,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3623853211009174,	0.33978494623655914,	0.3507214206437292,	[True, False, True, True, False, False, False, False, False, False, False, False, False]
0.41875,	0.44370860927152317,	0.43086816720257237,	0.40782122905027934,	0.45625,	0.43067846607669613,	0.23636363636363636,	0.24299065420560748,	0.23963133640552994,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.37662337662337664,	0.3741935483870968,	0.37540453074433655,	[False, True, True, True, False, False, False, False, False, False, False, False, False]
0.41975308641975306,	0.4503311258278146,	0.4345047923322684,	0.40804597701149425,	0.44375,	0.4251497005988024,	0.25,	0.2523364485981308,	0.25116279069767444,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.38074398249452956,	0.3741935483870968,	0.37744034707158347,	[True, True, True, True, False, False, False, False, False, False, False, False, False]
0.35135135135135137,	0.08609271523178808,	0.13829787234042554,	0.19705882352941176,	0.41875,	0.268,	0.25,	0.04672897196261682,	0.07874015748031496,	0,	0.0,	0,	0.2141057934508816,	0.1827956989247312,	0.19721577726218098,	[False, False, False, False, True, False, False, False, False, False, False, False, False]
0.2692307692307692,	0.09271523178807947,	0.13793103448275862,	0.19607843137254902,	0.4375,	0.27079303675048355,	0.3,	0.056074766355140186,	0.09448818897637795,	0,	0.0,	0,	0.2097902097902098,	0.1935483870967742,	0.20134228187919462,	[True, False, False, False, True, False, False, False, False, False, False, False, False]
0.48148148148148145,	0.3443708609271523,	0.4015444015444015,	0.23948220064724918,	0.4625,	0.31556503198294245,	0.19117647058823528,	0.12149532710280374,	0.14857142857142855,	0.0,	0.0,	0,	0.28600823045267487,	0.2989247311827957,	0.29232386961093587,	[False, True, False, False, True, False, False, False, False, False, False, False, False]
0.46534653465346537,	0.31125827814569534,	0.37301587301587297,	0.22349570200573066,	0.4875,	0.30648330058939094,	0.16666666666666666,	0.09345794392523364,	0.11976047904191617,	0.0,	0.0,	0,	0.26418786692759294,	0.2903225806451613,	0.2766393442622951,	[True, True, False, False, True, False, False, False, False, False, False, False, False]
0.32978723404255317,	0.2052980132450331,	0.25306122448979596,	0.20425531914893616,	0.3,	0.2430379746835443,	0.25,	0.2336448598130841,	0.24154589371980675,	0.0,	0.0,	0,	0.23908045977011494,	0.22365591397849463,	0.23111111111111113,	[False, False, True, False, True, False, False, False, False, False, False, False, False]
0.3113207547169811,	0.2185430463576159,	0.25680933852140075,	0.20270270270270271,	0.28125,	0.23560209424083767,	0.2631578947368421,	0.2336448598130841,	0.24752475247524755,	0.0,	0.0,	0,	0.24121779859484777,	0.221505376344086,	0.23094170403587444,	[True, False, True, False, True, False, False, False, False, False, False, False, False]
0.47706422018348627,	0.3443708609271523,	0.4,	0.22727272727272727,	0.40625,	0.2914798206278027,	0.23863636363636365,	0.19626168224299065,	0.21538461538461537,	0.0,	0.0,	0,	0.27655310621242485,	0.2967741935483871,	0.2863070539419087,	[False, True, True, False, True, False, False, False, False, False, False, False, False]
0.4824561403508772,	0.36423841059602646,	0.4150943396226415,	0.23183391003460208,	0.41875,	0.2984409799554566,	0.25,	0.16822429906542055,	0.20111731843575417,	0.0,	0.0,	0,	0.2874743326488706,	0.3010752688172043,	0.29411764705882354,	[True, True, True, False, True, False, False, False, False, False, False, False, False]
0.3523809523809524,	0.4900662251655629,	0.4099722991689751,	0.36904761904761907,	0.3875,	0.37804878048780494,	0.4189189189189189,	0.2897196261682243,	0.3425414364640884,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3771551724137931,	0.3763440860215054,	0.37674919268030144,	[False, False, False, True, True, False, False, False, False, False, False, False, False]
0.3188405797101449,	0.4370860927152318,	0.3687150837988827,	0.39520958083832336,	0.4125,	0.4036697247706422,	0.37662337662337664,	0.27102803738317754,	0.31521739130434784,	0.5714285714285714,	0.1702127659574468,	0.2622950819672131,	0.3634408602150538,	0.3634408602150538,	0.36344086021505384,	[True, False, False, True, True, False, False, False, False, False, False, False, False]
0.40939597315436244,	0.40397350993377484,	0.4066666666666667,	0.3561643835616438,	0.4875,	0.4116094986807388,	0.31,	0.2897196261682243,	0.2995169082125604,	0.391304347826087,	0.19148936170212766,	0.2571428571428572,	0.3645621181262729,	0.3849462365591398,	0.3744769874476988,	[False, True, False, True, True, False, False, False, False, False, False, False, False]
0.4064516129032258,	0.41721854304635764,	0.411764705882353,	0.3611111111111111,	0.4875,	0.4148936170212766,	0.2916666666666667,	0.2616822429906542,	0.27586206896551724,	0.391304347826087,	0.19148936170212766,	0.2571428571428572,	0.363265306122449,	0.3827956989247312,	0.3727748691099476,	[True, True, False, True, True, False, False, False, False, False, False, False, False]
0.3559322033898305,	0.41721854304635764,	0.38414634146341464,	0.38144329896907214,	0.4625,	0.4180790960451978,	0.32710280373831774,	0.32710280373831774,	0.32710280373831774,	0.5,	0.14893617021276595,	0.22950819672131148,	0.3638211382113821,	0.3849462365591398,	0.37408568443051204,	[False, False, True, True, True, False, False, False, False, False, False, False, False]
0.358695652173913,	0.4370860927152318,	0.3940298507462686,	0.4117647058823529,	0.4375,	0.42424242424242425,	0.3333333333333333,	0.34579439252336447,	0.33944954128440363,	0.5,	0.14893617021276595,	0.22950819672131148,	0.3757828810020877,	0.3870967741935484,	0.3813559322033898,	[True, False, True, True, True, False, False, False, False, False, False, False, False]
0.43537414965986393,	0.423841059602649,	0.42953020134228187,	0.35398230088495575,	0.5,	0.41450777202072536,	0.25252525252525254,	0.2336448598130841,	0.24271844660194178,	0.5,	0.14893617021276595,	0.22950819672131148,	0.36213991769547327,	0.37849462365591396,	0.37013669821240797,	[False, True, True, True, True, False, False, False, False, False, False, False, False]
0.445859872611465,	0.46357615894039733,	0.45454545454545453,	0.3696682464454976,	0.4875,	0.42048517520215634,	0.2727272727272727,	0.2803738317757009,	0.27649769585253453,	0.5,	0.14893617021276595,	0.22950819672131148,	0.37601626016260165,	0.3978494623655914,	0.38662486938349,	[True, True, True, True, True, False, False, False, False, False, False, False, False]
0.4369747899159664,	0.3443708609271523,	0.3851851851851852,	0.2849462365591398,	0.33125,	0.3063583815028902,	0.23529411764705882,	0.07476635514018691,	0.11347517730496452,	0.0,	0.0,	0,	0.3313782991202346,	0.24301075268817204,	0.28039702233250624,	[False, False, False, False, False, True, False, False, False, False, False, False, False]
0.42105263157894735,	0.31788079470198677,	0.3622641509433962,	0.2894736842105263,	0.34375,	0.3142857142857143,	0.2631578947368421,	0.09345794392523364,	0.13793103448275862,	0,	0.0,	0,	0.3304093567251462,	0.24301075268817204,	0.2800495662949195,	[True, False, False, False, False, True, False, False, False, False, False, False, False]
0.46710526315789475,	0.47019867549668876,	0.46864686468646866,	0.32113821138211385,	0.49375,	0.38916256157635465,	0.2553191489361702,	0.11214953271028037,	0.15584415584415584,	0,	0.0,	0,	0.36404494382022473,	0.34838709677419355,	0.35604395604395606,	[False, True, False, False, False, True, False, False, False, False, False, False, False]
0.46621621621621623,	0.45695364238410596,	0.46153846153846156,	0.31020408163265306,	0.475,	0.3753086419753086,	0.2727272727272727,	0.11214953271028037,	0.15894039735099336,	0,	0.0,	0,	0.35926773455377575,	0.33763440860215055,	0.3481152993348115,	[True, True, False, False, False, True, False, False, False, False, False, False, False]
0.47586206896551725,	0.45695364238410596,	0.46621621621621623,	0.2896825396825397,	0.45625,	0.35436893203883496,	0.35443037974683544,	0.2616822429906542,	0.3010752688172043,	0.0,	0.0,	0,	0.35564853556485354,	0.3655913978494624,	0.3605514316012725,	[False, False, True, False, False, True, False, False, False, False, False, False, False]
0.5075757575757576,	0.44370860927152317,	0.4734982332155477,	0.2928870292887029,	0.4375,	0.3508771929824561,	0.36923076923076925,	0.22429906542056074,	0.27906976744186046,	0.3333333333333333,	0.02127659574468085,	0.04,	0.3690205011389522,	0.34838709677419355,	0.3584070796460177,	[True, False, True, False, False, True, False, False, False, False, False, False, False]
0.5488721804511278,	0.48344370860927155,	0.5140845070422535,	0.3347107438016529,	0.50625,	0.40298507462686567,	0.24615384615384617,	0.14953271028037382,	0.18604651162790697,	0.0,	0.0,	0,	0.3837471783295711,	0.3655913978494624,	0.3744493392070485,	[False, True, True, False, False, True, False, False, False, False, False, False, False]
0.5202702702702703,	0.5099337748344371,	0.5150501672240804,	0.31716417910447764,	0.53125,	0.397196261682243,	0.2153846153846154,	0.1308411214953271,	0.1627906976744186,	0.0,	0.0,	0,	0.36363636363636365,	0.37849462365591396,	0.3709167544783983,	[True, True, True, False, False, True, False, False, False, False, False, False, False]
0.35148514851485146,	0.47019867549668876,	0.4022662889518413,	0.4147465437788018,	0.5625,	0.47745358090185674,	0.3977272727272727,	0.32710280373831774,	0.358974358974359,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.3930635838150289,	0.43870967741935485,	0.4146341463414634,	[False, False, False, True, False, True, False, False, False, False, False, False, False]
0.34946236559139787,	0.4304635761589404,	0.3857566765578635,	0.4386792452830189,	0.58125,	0.5,	0.391304347826087,	0.3364485981308411,	0.36180904522613067,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.40239043824701193,	0.4344086021505376,	0.4177869700103412,	[True, False, False, True, False, True, False, False, False, False, False, False, False]
0.40331491712707185,	0.48344370860927155,	0.4397590361445784,	0.4597156398104265,	0.60625,	0.522911051212938,	0.3181818181818182,	0.32710280373831774,	0.3225806451612903,	0.4,	0.1702127659574468,	0.23880597014925373,	0.40804597701149425,	0.45806451612903226,	0.4316109422492401,	[False, True, False, True, False, True, False, False, False, False, False, False, False]
0.41208791208791207,	0.4966887417218543,	0.4504504504504504,	0.45794392523364486,	0.6125,	0.5240641711229946,	0.2982456140350877,	0.3177570093457944,	0.30769230769230765,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.4071969696969697,	0.46236559139784944,	0.43303121852970794,	[True, True, False, True, False, True, False, False, False, False, False, False, False]
0.36809815950920244,	0.3973509933774834,	0.3821656050955414,	0.42790697674418604,	0.575,	0.4906666666666666,	0.3902439024390244,	0.29906542056074764,	0.3386243386243386,	0.47058823529411764,	0.1702127659574468,	0.25,	0.4025157232704403,	0.4129032258064516,	0.4076433121019108,	[False, False, True, True, False, True, False, False, False, False, False, False, False]
0.3696969696969697,	0.40397350993377484,	0.38607594936708856,	0.42920353982300885,	0.60625,	0.5025906735751294,	0.37777777777777777,	0.3177570093457944,	0.34517766497461927,	0.6666666666666666,	0.1702127659574468,	0.2711864406779661,	0.4056795131845842,	0.43010752688172044,	0.41753653444676414,	[True, False, True, True, False, True, False, False, False, False, False, False, False]
0.463768115942029,	0.423841059602649,	0.4429065743944636,	0.44554455445544555,	0.5625,	0.4972375690607735,	0.2815533980582524,	0.27102803738317754,	0.27619047619047615,	0.5333333333333333,	0.1702127659574468,	0.25806451612903225,	0.4170305676855895,	0.410752688172043,	0.41386782231852653,	[False, True, True, True, False, True, False, False, False, False, False, False, False]
0.48148148148148145,	0.4304635761589404,	0.4545454545454546,	0.44549763033175355,	0.5875,	0.5067385444743935,	0.30303030303030304,	0.2803738317757009,	0.2912621359223301,	0.5333333333333333,	0.1702127659574468,	0.25806451612903225,	0.4282608695652174,	0.4236559139784946,	0.425945945945946,	[True, True, True, True, False, True, False, False, False, False, False, False, False]
0.4198473282442748,	0.36423841059602646,	0.3900709219858155,	0.2642857142857143,	0.4625,	0.3363636363636363,	0.34782608695652173,	0.22429906542056074,	0.2727272727272727,	0.0,	0.0,	0,	0.3180873180873181,	0.32903225806451614,	0.32346723044397463,	[False, False, False, False, True, True, False, False, False, False, False, False, False]
0.4296875,	0.36423841059602646,	0.3942652329749104,	0.26714801444043323,	0.4625,	0.33867276887871856,	0.3287671232876712,	0.22429906542056074,	0.26666666666666666,	0.0,	0.0,	0,	0.31941544885177453,	0.32903225806451614,	0.3241525423728814,	[True, False, False, False, True, True, False, False, False, False, False, False, False]
0.4756756756756757,	0.5827814569536424,	0.5238095238095238,	0.336,	0.525,	0.4097560975609757,	0.36619718309859156,	0.24299065420560748,	0.2921348314606742,	0.0,	0.0,	0,	0.3889980353634578,	0.4258064516129032,	0.4065708418891171,	[False, True, False, False, True, True, False, False, False, False, False, False, False]
0.4421052631578947,	0.5562913907284768,	0.49266862170087966,	0.31716417910447764,	0.53125,	0.397196261682243,	0.34615384615384615,	0.16822429906542055,	0.22641509433962262,	0.0,	0.0,	0,	0.365234375,	0.4021505376344086,	0.3828045035823951,	[True, True, False, False, True, True, False, False, False, False, False, False, False]
0.45161290322580644,	0.3708609271523179,	0.4072727272727273,	0.2768595041322314,	0.41875,	0.33333333333333337,	0.3763440860215054,	0.32710280373831774,	0.35,	0.0,	0.0,	0,	0.33905579399141633,	0.33978494623655914,	0.3394199785177229,	[False, False, True, False, True, True, False, False, False, False, False, False, False]
0.4603174603174603,	0.3841059602649007,	0.4187725631768953,	0.29045643153526973,	0.4375,	0.3491271820448878,	0.3723404255319149,	0.32710280373831774,	0.34825870646766166,	0.0,	0.0,	0,	0.3490364025695932,	0.35053763440860214,	0.3497854077253219,	[True, False, True, False, True, True, False, False, False, False, False, False, False]
0.5056179775280899,	0.5960264900662252,	0.5471124620060791,	0.34309623430962344,	0.5125,	0.4110275689223058,	0.34375,	0.308411214953271,	0.32512315270935965,	0.0,	0.0,	0,	0.39122137404580154,	0.44086021505376344,	0.41456016177957533,	[False, True, True, False, True, True, False, False, False, False, False, False, False]
0.4943820224719101,	0.5827814569536424,	0.5349544072948328,	0.3487394957983193,	0.51875,	0.41708542713567837,	0.34375,	0.308411214953271,	0.32512315270935965,	0.0,	0.0,	0,	0.390057361376673,	0.43870967741935485,	0.41295546558704455,	[True, True, True, False, True, True, False, False, False, False, False, False, False]
0.33507853403141363,	0.423841059602649,	0.3742690058479532,	0.38427947598253276,	0.55,	0.45244215938303345,	0.45121951219512196,	0.34579439252336447,	0.39153439153439157,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.3825242718446602,	0.4236559139784946,	0.4020408163265306,	[False, False, False, True, True, True, False, False, False, False, False, False, False]
0.3225806451612903,	0.3973509933774834,	0.35608308605341243,	0.38596491228070173,	0.55,	0.4536082474226804,	0.4634146341463415,	0.35514018691588783,	0.40211640211640215,	0.6153846153846154,	0.1702127659574468,	0.26666666666666666,	0.381139489194499,	0.4172043010752688,	0.3983572895277207,	[True, False, False, True, True, True, False, False, False, False, False, False, False]
0.4431137724550898,	0.4900662251655629,	0.46540880503144655,	0.4051724137931034,	0.5875,	0.47959183673469385,	0.375,	0.3364485981308411,	0.354679802955665,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.41325536062378165,	0.4559139784946237,	0.4335378323108384,	[False, True, False, True, True, True, False, False, False, False, False, False, False]
0.453416149068323,	0.48344370860927155,	0.46794871794871795,	0.4494949494949495,	0.55625,	0.4972067039106145,	0.4065934065934066,	0.34579439252336447,	0.37373737373737376,	0.4444444444444444,	0.1702127659574468,	0.24615384615384614,	0.4423076923076923,	0.44516129032258067,	0.4437299035369775,	[True, True, False, True, True, True, False, False, False, False, False, False, False]
0.3881578947368421,	0.39072847682119205,	0.3894389438943895,	0.44324324324324327,	0.5125,	0.47536231884057967,	0.3978494623655914,	0.34579439252336447,	0.37,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.417607223476298,	0.3978494623655914,	0.4074889867841409,	[False, False, True, True, True, True, False, False, False, False, False, False, False]
0.40540540540540543,	0.3973509933774834,	0.4013377926421405,	0.44623655913978494,	0.51875,	0.4797687861271676,	0.4065934065934066,	0.34579439252336447,	0.37373737373737376,	0.5833333333333334,	0.14893617021276595,	0.23728813559322032,	0.4279176201372998,	0.4021505376344086,	0.41463414634146345,	[True, False, True, True, True, True, False, False, False, False, False, False, False]
0.5185185185185185,	0.46357615894039733,	0.4895104895104894,	0.43478260869565216,	0.5625,	0.4904632152588556,	0.3333333333333333,	0.3364485981308411,	0.33488372093023255,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.43844492440604754,	0.43655913978494626,	0.43750000000000006,	[False, True, True, True, True, True, False, False, False, False, False, False, False]
0.5185185185185185,	0.46357615894039733,	0.4895104895104894,	0.4265402843601896,	0.5625,	0.4851752021563343,	0.3333333333333333,	0.3364485981308411,	0.33488372093023255,	0.5384615384615384,	0.14893617021276595,	0.23333333333333334,	0.4346895074946467,	0.43655913978494626,	0.43562231759656656,	[True, True, True, True, True, True, False, False, False, False, False, False, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[False, False, False, False, False, False, True, False, False, False, False, False, False]
0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	0,	0.0,	0,	[True, False, False, False, False, False, True, False, False, False, False, False, False]
0.49019607843137253,	0.33112582781456956,	0.3952569169960475,	0.22099447513812154,	0.25,	0.2346041055718475,	0.07692307692307693,	0.028037383177570093,	0.04109589041095891,	0,	0.0,	0,	0.2888198757763975,	0.2,	0.2363405336721728,	[False, True, False, False, False, False, True, False, False, False, False, False, False]
0.5769230769230769,	0.2980132450331126,	0.39301310043668125,	0.21794871794871795,	0.2125,	0.21518987341772153,	0.06896551724137931,	0.018691588785046728,	0.02941176470588235,	0,	0.0,	0,	0.30798479087452474,	0.17419354838709677,	0.22252747252747251,	[True, True, False, False, False, False, True, False, False, False, False, False, False]
0.26881720430107525,	0.16556291390728478,	0.20491803278688525,	0.2013888888888889,	0.18125,	0.19078947368421056,	0.16666666666666666,	0.04672897196261682,	0.072992700729927,	0,	0.0,	0,	0.2209737827715356,	0.12688172043010754,	0.1612021857923497,	[False, False, True, False, False, False, True, False, False, False, False, False, False]
0.2564102564102564,	0.13245033112582782,	0.17467248908296945,	0.19135802469135801,	0.19375,	0.19254658385093168,	0.20967741935483872,	0.12149532710280374,	0.15384615384615385,	0,	0.0,	0,	0.2119205298013245,	0.13763440860215054,	0.16688396349413298,	[True, False, True, False, False, False, True, False, False, False, False, False, False]
0.38345864661654133,	0.33774834437086093,	0.35915492957746475,	0.23282442748091603,	0.38125,	0.2890995260663507,	0.2028985507246377,	0.1308411214953271,	0.15909090909090906,	0,	0.0,	0,	0.27155172413793105,	0.2709677419354839,	0.271259418729817,	[False, True, True, False, False, False, True, False, False, False, False, False, False]
0.4166666666666667,	0.36423841059602646,	0.3886925795053004,	0.24285714285714285,	0.425,	0.30909090909090914,	0.22388059701492538,	0.14018691588785046,	0.1724137931034483,	0,	0.0,	0,	0.2881002087682672,	0.2967741935483871,	0.29237288135593215,	[True, True, True, False, False, False, True, False, False, False, False, False, False]
0.28102189781021897,	0.5099337748344371,	0.3623529411764706,	0.26180257510729615,	0.38125,	0.3104325699745547,	0.3431372549019608,	0.32710280373831774,	0.33492822966507174,	0.32142857142857145,	0.19148936170212766,	0.24,	0.2857142857142857,	0.3913978494623656,	0.33030852994555354,	[False, False, False, True, False, False, True, False, False, False, False, False, False]
0.28294573643410853,	0.48344370860927155,	0.3569682151589242,	0.31746031746031744,	0.375,	0.3438395415472779,	0.3333333333333333,	0.2897196261682243,	0.30999999999999994,	0.36,	0.19148936170212766,	0.24999999999999994,	0.30619469026548674,	0.3720430107526882,	0.3359223300970874,	[True, False, False, True, False, False, True, False, False, False, False, False, False]
0.3507853403141361,	0.44370860927152317,	0.391812865497076,	0.42134831460674155,	0.46875,	0.44378698224852065,	0.24166666666666667,	0.27102803738317754,	0.25550660792951546,	0.4,	0.1702127659574468,	0.23880597014925373,	0.3516699410609037,	0.3849462365591398,	0.3675564681724846,	[False, True, False, True, False, False, True, False, False, False, False, False, False]
0.35175879396984927,	0.46357615894039733,	0.4,	0.4021164021164021,	0.475,	0.43553008595988535,	0.22727272727272727,	0.2336448598130841,	0.2304147465437788,	0.42105263157894735,	0.1702127659574468,	0.24242424242424243,	0.34622823984526113,	0.3849462365591398,	0.3645621181262729,	[True, True, False, True, False, False, True, False, False, False, False, False, False]
0.35294117647058826,	0.3973509933774834,	0.3738317757009346,	0.4125,	0.4125,	0.4125,	0.29411764705882354,	0.18691588785046728,	0.22857142857142856,	0.47058823529411764,	0.1702127659574468,	0.25,	0.3710843373493976,	0.3311827956989247,	0.35000000000000003,	[False, False, True, True, False, False, True, False, False, False, False, False, False]
0.3352272727272727,	0.39072847682119205,	0.3608562691131499,	0.4064516129032258,	0.39375,	0.4,	0.2839506172839506,	0.21495327102803738,	0.2446808510638298,	0.5,	0.1702127659574468,	0.25396825396825395,	0.3574766355140187,	0.32903225806451614,	0.3426651735722284,	[True, False, True, True, False, False, True, False, False, False, False, False, False]
0.422360248447205,	0.4503311258278146,	0.43589743589743596,	0.4105263157894737,	0.4875,	0.4457142857142857,	0.2336448598130841,	0.2336448598130841,	0.23364485981308414,	0.6,	0.19148936170212766,	0.29032258064516125,	0.38054968287526425,	0.3870967741935484,	0.3837953091684435,	[False, True, True, True, False, False, True, False, False, False, False, False, False]
0.40993788819875776,	0.4370860927152318,	0.4230769230769231,	0.40425531914893614,	0.475,	0.4367816091954023,	0.2403846153846154,	0.2336448598130841,	0.23696682464454977,	0.5625,	0.19148936170212766,	0.2857142857142857,	0.3752665245202559,	0.37849462365591396,	0.3768736616702355,	[True, True, True, True, False, False, True, False, False, False, False, False, False]
0.35135135135135137,	0.08609271523178808,	0.13829787234042554,	0.19005847953216373,	0.40625,	0.25896414342629487,	0.21428571428571427,	0.11214953271028037,	0.14723926380368096,	0,	0.0,	0,	0.20689655172413793,	0.1935483870967742,	0.19999999999999998,	[False, False, False, False, True, False, True, False, False, False, False, False, False]
0.2878787878787879,	0.12582781456953643,	0.1751152073732719,	0.2,	0.4,	0.26666666666666666,	0.21951219512195122,	0.08411214953271028,	0.12162162162162163,	0,	0.0,	0,	0.2154566744730679,	0.1978494623655914,	0.2062780269058296,	[True, False, False, False, True, False, True, False, False, False, False, False, False]
0.4818181818181818,	0.3509933774834437,	0.4061302681992337,	0.24183006535947713,	0.4625,	0.31759656652360513,	0.19117647058823528,	0.12149532710280374,	0.14857142857142855,	0.0,	0.0,	0,	0.2857142857142857,	0.3010752688172043,	0.2931937172774869,	[False, True, False, False, True, False, True, False, False, False, False, False, False]
0.46788990825688076,	0.33774834437086093,	0.39230769230769236,	0.25163398692810457,	0.48125,	0.33047210300429186,	0.19402985074626866,	0.12149532710280374,	0.14942528735632182,	0.0,	0.0,	0,	0.2889344262295082,	0.3032258064516129,	0.2959076600209864,	[True, True, False, False, True, False, True, False, False, False, False, False, False]
0.24,	0.11920529801324503,	0.1592920353982301,	0.20426829268292682,	0.41875,	0.2745901639344262,	0.2647058823529412,	0.08411214953271028,	0.1276595744680851,	0.0,	0.0,	0,	0.21171171171171171,	0.2021505376344086,	0.20682068206820683,	[False, False, True, False, True, False, True, False, False, False, False, False, False]
0.20454545454545456,	0.11920529801324503,	0.15062761506276154,	0.19553072625698323,	0.4375,	0.2702702702702703,	0.2631578947368421,	0.09345794392523364,	0.13793103448275862,	0.0,	0.0,	0,	0.19959266802443992,	0.210752688172043,	0.20502092050209206,	[True, False, True, False, True, False, True, False, False, False, False, False, False]
0.4608695652173913,	0.3509933774834437,	0.3984962406015038,	0.2271186440677966,	0.41875,	0.2945054945054945,	0.2159090909090909,	0.17757009345794392,	0.19487179487179485,	0.0,	0.0,	0,	0.2725490196078431,	0.2989247311827957,	0.2851282051282051,	[False, True, True, False, True, False, True, False, False, False, False, False, False]
0.4690265486725664,	0.3509933774834437,	0.40151515151515155,	0.2305194805194805,	0.44375,	0.30341880341880345,	0.2375,	0.17757009345794392,	0.20320855614973263,	0.0,	0.0,	0,	0.2787524366471735,	0.30752688172043013,	0.29243353783231085,	[True, True, True, False, True, False, True, False, False, False, False, False, False]
